evt_id,acct_id,sub_id,usr_id,old_plan_cd,new_plan_cd,chg_type_cd,chg_reason_cd,req_channel_cd,old_mrr_amt,new_mrr_amt,mrr_delta_amt,proration_amt,evt_ts,eff_dt,proc_ts,evt_status_cd,rollback_flg,manual_override_flg,billing_impact_flg,src_sys_cd,notes_txt,last_upd_ts
EVT000840,AC064,SUB00028,USR00590,enterprise,pro,resume,feature,ui,0.0,324.28,338.03,-48.42,2023-07-11 00:00:00,2023-07-19,2023-07-14 00:00:00,failed,0,0,1,crm,support correction,2023-07-18 00:00:00
EVT000841,AC088,,USR00488,enterprise,pro,downgrade,unknown,api,,154.84,,,2023-10-11 00:00:00,2023-10-05,2023-10-10 00:00:00,failed,0,1,0,billing,backdated change,2023-10-12 00:00:00
EVT000842,AC030,SUB00454,USR00095,pro,basic,upgrade,price,ui,0.0,301.97,314.07,,2023-01-11 00:00:00,2023-01-11,2023-01-09 00:00:00,pending,1,0,0,billing,,2023-01-10 00:00:00
EVT000843,AC029,SUB00755,USR00002,enterprise,,cancel,feature,sales,,0.0,,,2023-02-08 00:00:00,2023-01-30,2023-02-10 00:00:00,success,1,1,1,crm,,2023-02-11 00:00:00
EVT000844,AC094,SUB00099,USR00235,pro,pro,resume,feature,api,257.28,0.0,-275.05,,2024-03-11 00:00:00,2024-03-12,2024-03-14 00:00:00,success,0,0,0,crm,backdated change,2024-03-14 00:00:00
EVT000845,AC050,SUB00591,,pro,enterprise,upgrade,unknown,ui,94.24,0.0,-113.02,,2023-12-20 00:00:00,2023-12-13,2023-12-19 00:00:00,reversed,0,1,0,support,support correction,2023-12-20 00:00:00
EVT000846,AC026,SUB01062,USR00151,,,resume,price,support,60.88,,,,2023-11-10 00:00:00,2023-11-20,2023-11-10 00:00:00,failed,1,1,0,crm,backdated change,2023-11-13 00:00:00
EVT000847,AC126,SUB00608,USR00679,enterprise,pro,downgrade,support,ui,0.0,202.94,194.93,,2023-12-20 00:00:00,2023-12-28,2023-12-24 00:00:00,pending,0,1,0,billing,,2023-12-29 00:00:00
EVT000848,AC140,SUB00218,USR00443,basic,enterprise,cancel,unknown,sales,0.0,0.0,-18.08,-32.41,2024-11-09 00:00:00,2024-11-10,2024-11-12 00:00:00,pending,1,1,1,billing,,2024-11-16 00:00:00
EVT000849,AC054,SUB00773,USR00755,pro,,cancel,feature,ui,0.0,208.13,224.42,,2024-08-27 00:00:00,2024-09-05,2024-08-27 00:00:00,reversed,1,1,1,billing,,2024-08-31 00:00:00
EVT000850,AC097,SUB00632,,,,cancel,feature,ui,0.0,0.0,0.12,,2024-09-03 00:00:00,2024-09-07,2024-09-05 00:00:00,reversed,0,1,0,support,,2024-09-10 00:00:00
EVT000851,AC072,SUB00802,USR00524,basic,pro,resume,feature,api,0.0,0.0,4.16,,2023-07-02 00:00:00,2023-07-05,2023-07-05 00:00:00,failed,0,0,1,billing,,2023-07-07 00:00:00
EVT000852,AC090,SUB00569,,pro,,downgrade,support,ui,160.94,0.0,-167.48,-41.89,2023-09-27 00:00:00,2023-09-19,2023-09-25 00:00:00,success,0,0,1,crm,backdated change,2023-09-30 00:00:00
EVT000853,AC119,SUB01031,USR00464,basic,,cancel,support,sales,,0.0,,23.26,2024-07-18 00:00:00,2024-07-18,2024-07-18 00:00:00,failed,0,0,0,crm,,2024-07-22 00:00:00
EVT000854,AC120,SUB01027,USR00601,pro,enterprise,downgrade,support,api,0.0,,,,2023-10-14 00:00:00,2023-10-18,2023-10-12 00:00:00,failed,1,1,1,support,,2023-10-14 00:00:00
EVT000855,AC133,SUB00774,USR00149,basic,enterprise,downgrade,feature,sales,215.76,0.0,,8.29,2023-08-01 00:00:00,2023-08-08,2023-08-05 00:00:00,success,1,0,0,billing,backdated change,2023-08-08 00:00:00
EVT000856,AC154,SUB00233,,,basic,upgrade,unknown,sales,0.0,87.32,69.32,-22.61,2024-05-23 00:00:00,2024-05-14,2024-05-21 00:00:00,pending,1,1,1,support,support correction,2024-05-23 00:00:00
EVT000857,AC003,SUB00539,USR00230,enterprise,,resume,support,ui,205.99,0.0,-224.48,,2024-08-22 00:00:00,2024-08-14,2024-08-27 00:00:00,pending,1,1,0,support,support correction,2024-08-27 00:00:00
EVT000858,AC174,,USR00148,,pro,cancel,unknown,api,142.5,299.51,153.5,,2024-07-14 00:00:00,2024-07-20,2024-07-19 00:00:00,reversed,1,1,1,support,,2024-07-21 00:00:00
EVT000859,AC007,SUB01123,,basic,enterprise,downgrade,price,sales,,0.0,,,2023-06-25 00:00:00,2023-06-30,2023-06-28 00:00:00,failed,0,1,1,crm,backdated change,2023-06-29 00:00:00
EVT000860,AC107,SUB00576,USR00848,,basic,resume,price,support,275.08,42.73,-228.87,,2023-06-25 00:00:00,2023-07-05,2023-06-27 00:00:00,reversed,1,1,0,support,,2023-07-01 00:00:00
EVT000861,AC014,SUB00754,USR00023,basic,enterprise,upgrade,support,sales,263.75,149.36,-107.31,-32.79,2024-11-23 00:00:00,2024-11-22,2024-11-26 00:00:00,reversed,1,1,0,billing,backdated change,2024-11-29 00:00:00
EVT000862,AC015,SUB00014,USR00492,enterprise,enterprise,upgrade,feature,sales,0.0,,280.11,47.89,2024-11-01 00:00:00,2024-10-31,2024-11-02 00:00:00,failed,0,0,0,support,backdated change,2024-11-03 00:00:00
EVT000863,AC014,SUB00899,,enterprise,enterprise,resume,price,support,0.0,49.66,31.26,,2023-11-16 00:00:00,2023-11-17,2023-11-20 00:00:00,reversed,1,0,0,billing,,2023-11-23 00:00:00
EVT000864,AC095,SUB00136,USR00136,pro,pro,resume,price,support,0.0,117.27,116.67,,2023-08-25 00:00:00,2023-08-21,2023-08-23 00:00:00,pending,0,1,0,crm,,2023-08-27 00:00:00
EVT000865,AC143,SUB00452,USR00486,,basic,upgrade,support,ui,148.05,93.83,-51.21,,2023-04-12 00:00:00,2023-04-07,2023-04-16 00:00:00,failed,1,1,0,crm,,2023-04-21 00:00:00
EVT000866,AC013,SUB00263,,basic,enterprise,cancel,price,sales,54.38,0.0,-36.22,,2023-10-14 00:00:00,2023-10-08,2023-10-14 00:00:00,success,0,1,0,crm,,2023-10-16 00:00:00
EVT000867,AC111,SUB00043,,enterprise,,resume,feature,api,0.0,239.56,227.0,,2023-09-20 00:00:00,2023-09-20,2023-09-22 00:00:00,reversed,1,0,1,crm,support correction,2023-09-26 00:00:00
EVT000868,AC148,,USR00270,basic,basic,resume,feature,support,118.88,0.0,-116.41,-7.29,2023-07-20 00:00:00,2023-07-15,2023-07-19 00:00:00,reversed,0,0,1,support,backdated change,2023-07-20 00:00:00
EVT000869,AC162,SUB00733,USR00881,basic,basic,cancel,price,support,131.19,294.79,145.42,41.11,2024-01-06 00:00:00,2024-01-04,2024-01-11 00:00:00,failed,0,0,1,billing,,2024-01-15 00:00:00
EVT000870,AC123,SUB00708,,basic,enterprise,cancel,support,ui,0.0,0.0,11.61,,2024-05-09 00:00:00,2024-04-29,2024-05-10 00:00:00,pending,0,1,1,support,support correction,2024-05-13 00:00:00
EVT000871,AC076,SUB00081,,basic,basic,cancel,price,ui,54.56,278.79,209.31,14.29,2024-05-04 00:00:00,2024-05-13,2024-05-03 00:00:00,reversed,1,0,1,support,,2024-05-04 00:00:00
EVT000872,AC008,SUB00767,,pro,basic,downgrade,unknown,api,,0.0,9.58,,2024-08-05 00:00:00,2024-08-10,2024-08-04 00:00:00,reversed,1,1,0,support,,2024-08-06 00:00:00
EVT000873,AC092,SUB00950,USR00878,enterprise,basic,cancel,feature,sales,0.0,,,,2023-08-15 00:00:00,2023-08-12,2023-08-20 00:00:00,reversed,1,0,1,support,support correction,2023-08-23 00:00:00
EVT000874,AC113,SUB00906,,enterprise,basic,upgrade,support,ui,25.49,300.11,,,2024-05-13 00:00:00,2024-05-14,2024-05-11 00:00:00,success,1,0,1,crm,support correction,2024-05-16 00:00:00
EVT000875,AC172,SUB00359,,basic,basic,upgrade,support,api,215.67,312.96,96.91,,2024-03-21 00:00:00,2024-03-31,2024-03-24 00:00:00,pending,1,1,0,support,backdated change,2024-03-24 00:00:00
EVT000876,AC140,SUB00898,USR00653,enterprise,pro,upgrade,support,ui,164.92,0.0,-181.55,-39.37,2024-06-16 00:00:00,2024-06-15,2024-06-19 00:00:00,success,1,1,1,crm,,2024-06-21 00:00:00
EVT000877,AC070,SUB00123,USR00518,basic,,downgrade,unknown,sales,215.39,31.78,-172.1,-47.46,2024-03-02 00:00:00,2024-03-11,2024-03-03 00:00:00,reversed,1,0,0,billing,backdated change,2024-03-07 00:00:00
EVT000878,AC143,SUB00069,USR00867,pro,enterprise,cancel,feature,support,128.42,0.0,-113.1,,2023-04-22 00:00:00,2023-04-20,2023-04-23 00:00:00,pending,0,0,0,billing,support correction,2023-04-27 00:00:00
EVT000879,AC058,SUB01139,USR00620,,basic,cancel,unknown,ui,0.0,251.64,247.6,,2024-09-29 00:00:00,2024-09-29,2024-09-27 00:00:00,success,1,0,0,crm,,2024-10-01 00:00:00
EVT000880,AC127,SUB00760,USR00502,pro,,upgrade,support,api,35.64,0.0,-31.15,-15.28,2023-12-29 00:00:00,2023-12-22,2023-12-27 00:00:00,failed,0,0,0,billing,,2024-01-01 00:00:00
EVT000881,AC010,SUB00423,USR00084,basic,pro,cancel,feature,sales,0.0,,254.34,,2023-05-01 00:00:00,2023-05-03,2023-04-29 00:00:00,failed,1,0,1,billing,support correction,2023-04-30 00:00:00
EVT000882,AC019,SUB01183,USR00524,,basic,cancel,feature,ui,,108.11,,,2023-04-01 00:00:00,2023-03-27,2023-03-30 00:00:00,reversed,0,0,0,billing,backdated change,2023-04-01 00:00:00
EVT000883,AC075,SUB00413,USR00057,pro,basic,downgrade,feature,support,0.0,0.0,12.61,,2023-11-14 00:00:00,2023-11-17,2023-11-12 00:00:00,pending,0,0,0,support,backdated change,2023-11-17 00:00:00
EVT000884,AC096,SUB00832,USR00601,,enterprise,downgrade,feature,api,0.0,,199.52,,2023-05-10 00:00:00,2023-05-05,2023-05-12 00:00:00,success,1,1,1,support,backdated change,2023-05-15 00:00:00
EVT000885,AC052,,,enterprise,,downgrade,support,sales,221.23,0.0,-231.8,,2023-05-23 00:00:00,2023-05-19,2023-05-24 00:00:00,pending,1,0,1,billing,,2023-05-28 00:00:00
EVT000886,AC172,SUB00516,USR00201,,basic,cancel,support,ui,158.69,0.0,-169.92,,2024-02-19 00:00:00,2024-02-22,2024-02-20 00:00:00,pending,1,1,1,billing,,2024-02-22 00:00:00
EVT000887,AC129,SUB00787,USR00160,pro,,upgrade,feature,api,179.17,,-182.81,,2024-09-12 00:00:00,2024-09-08,2024-09-11 00:00:00,success,1,1,1,support,,2024-09-14 00:00:00
EVT000888,AC049,SUB00202,,pro,,resume,support,sales,288.08,273.09,-4.63,,2023-03-18 00:00:00,2023-03-09,2023-03-17 00:00:00,pending,1,1,1,crm,support correction,2023-03-22 00:00:00
EVT000889,AC085,SUB00011,USR00507,enterprise,pro,upgrade,price,sales,276.05,0.0,-274.34,,2023-08-28 00:00:00,2023-08-22,2023-08-29 00:00:00,pending,0,0,0,support,support correction,2023-08-30 00:00:00
EVT000890,AC180,SUB00526,USR00612,,,upgrade,unknown,ui,120.51,0.0,-136.78,42.97,2023-12-20 00:00:00,2023-12-15,2023-12-21 00:00:00,reversed,0,1,1,billing,backdated change,2023-12-24 00:00:00
EVT000891,AC102,SUB00840,USR00426,,pro,cancel,support,support,0.0,40.61,45.19,-46.89,2023-11-23 00:00:00,2023-11-16,2023-11-27 00:00:00,success,1,0,0,support,,2023-11-28 00:00:00
EVT000892,AC164,SUB00427,USR00603,basic,pro,cancel,price,api,224.65,231.05,12.57,,2024-10-12 00:00:00,2024-10-12,2024-10-17 00:00:00,pending,0,0,1,crm,backdated change,2024-10-19 00:00:00
EVT000893,AC090,SUB00884,USR00649,basic,basic,downgrade,price,api,0.0,,-14.35,-6.9,2024-08-03 00:00:00,2024-08-04,2024-08-01 00:00:00,reversed,0,1,1,billing,,2024-08-06 00:00:00
EVT000894,AC169,SUB00887,USR00059,enterprise,basic,downgrade,price,sales,0.0,0.0,2.5,18.31,2024-10-29 00:00:00,2024-10-26,2024-11-03 00:00:00,success,1,1,0,crm,backdated change,2024-11-04 00:00:00
EVT000895,AC055,SUB00099,USR00015,,basic,upgrade,feature,api,80.49,85.22,,-25.16,2023-08-17 00:00:00,2023-08-18,2023-08-21 00:00:00,reversed,0,1,1,support,,2023-08-24 00:00:00
EVT000896,AC080,SUB01063,USR00475,pro,pro,upgrade,unknown,sales,,71.98,38.76,,2024-06-07 00:00:00,2024-05-29,2024-06-12 00:00:00,success,0,1,0,billing,,2024-06-14 00:00:00
EVT000897,AC025,SUB00092,USR00330,,basic,resume,support,api,0.0,0.0,,,2024-07-05 00:00:00,2024-06-25,2024-07-10 00:00:00,pending,0,0,1,support,,2024-07-14 00:00:00
EVT000898,AC054,SUB00027,,enterprise,basic,resume,unknown,support,244.22,,-92.53,30.16,2023-05-23 00:00:00,2023-05-16,2023-05-26 00:00:00,success,1,1,0,crm,,2023-05-27 00:00:00
EVT000899,AC094,SUB00269,USR00326,,enterprise,downgrade,unknown,support,0.0,0.0,13.16,,2023-08-30 00:00:00,2023-08-23,2023-08-28 00:00:00,failed,0,1,1,support,backdated change,2023-08-31 00:00:00
EVT000900,AC078,SUB01196,USR00202,basic,,resume,feature,sales,0.0,161.67,,38.33,2023-06-21 00:00:00,2023-06-14,2023-06-26 00:00:00,pending,0,1,1,support,backdated change,2023-06-29 00:00:00
EVT000901,AC162,SUB00058,,pro,pro,upgrade,feature,api,121.19,93.17,,,2023-02-05 00:00:00,2023-01-29,2023-02-09 00:00:00,failed,1,0,0,support,support correction,2023-02-14 00:00:00
EVT000902,AC073,SUB00574,USR00602,enterprise,enterprise,cancel,support,support,,0.0,,-23.41,2023-07-31 00:00:00,2023-08-08,2023-07-31 00:00:00,reversed,0,1,0,support,,2023-08-01 00:00:00
EVT000903,AC045,SUB00985,USR00806,enterprise,enterprise,cancel,feature,support,183.37,0.0,-190.29,32.62,2023-05-14 00:00:00,2023-05-18,2023-05-16 00:00:00,reversed,1,1,1,billing,backdated change,2023-05-20 00:00:00
EVT000904,AC021,,USR00435,pro,,cancel,feature,ui,0.0,0.0,11.1,-8.35,2024-01-16 00:00:00,2024-01-25,2024-01-16 00:00:00,success,0,0,0,support,support correction,2024-01-21 00:00:00
EVT000905,AC039,SUB01095,USR00334,basic,basic,downgrade,feature,sales,0.0,0.0,11.94,,2024-11-09 00:00:00,2024-11-18,2024-11-12 00:00:00,success,1,1,1,crm,,2024-11-16 00:00:00
EVT000906,AC032,SUB00990,,enterprise,enterprise,cancel,price,api,142.56,0.0,-143.09,,2023-03-10 00:00:00,2023-03-02,2023-03-14 00:00:00,success,0,0,0,support,support correction,2023-03-16 00:00:00
EVT000907,AC162,SUB00015,USR00787,pro,,resume,feature,api,0.0,0.0,,,2024-05-26 00:00:00,2024-05-16,2024-05-26 00:00:00,success,0,0,1,crm,,2024-05-28 00:00:00
EVT000908,AC116,SUB01003,USR00167,basic,basic,upgrade,price,support,167.9,0.0,-165.05,-49.51,2024-07-28 00:00:00,2024-08-05,2024-07-31 00:00:00,success,0,1,0,support,,2024-08-05 00:00:00
EVT000909,AC153,SUB00836,USR00604,basic,pro,resume,price,sales,288.26,,,-2.78,2023-09-11 00:00:00,2023-09-18,2023-09-12 00:00:00,pending,1,1,1,billing,,2023-09-17 00:00:00
EVT000910,AC047,,USR00796,enterprise,basic,downgrade,support,support,0.0,256.35,256.28,,2024-05-31 00:00:00,2024-05-27,2024-05-31 00:00:00,pending,1,0,0,crm,support correction,2024-06-05 00:00:00
EVT000911,AC001,SUB00687,USR00038,pro,,resume,support,support,50.95,0.0,-57.01,,2024-03-31 00:00:00,2024-04-04,2024-04-02 00:00:00,reversed,1,0,1,crm,,2024-04-04 00:00:00
EVT000912,AC135,SUB01147,USR00498,enterprise,pro,resume,feature,ui,0.0,0.0,14.07,-48.68,2024-01-27 00:00:00,2024-02-05,2024-01-31 00:00:00,reversed,0,0,0,billing,,2024-02-01 00:00:00
EVT000913,AC015,SUB00972,USR00656,enterprise,,cancel,feature,ui,,,87.26,-27.21,2024-05-22 00:00:00,2024-05-20,2024-05-27 00:00:00,pending,1,1,1,billing,support correction,2024-05-30 00:00:00
EVT000914,AC139,SUB00220,USR00247,pro,,downgrade,unknown,ui,64.37,,-0.49,,2024-08-03 00:00:00,2024-08-02,2024-08-04 00:00:00,pending,0,1,0,billing,support correction,2024-08-09 00:00:00
EVT000915,AC023,SUB00080,USR00732,enterprise,basic,cancel,unknown,support,241.47,320.18,69.96,30.85,2023-03-22 00:00:00,2023-03-28,2023-03-20 00:00:00,success,0,1,1,support,,2023-03-24 00:00:00
EVT000916,AC074,SUB00186,USR00264,enterprise,,downgrade,feature,sales,207.21,208.64,2.0,,2023-08-10 00:00:00,2023-08-05,2023-08-14 00:00:00,failed,1,0,1,support,,2023-08-18 00:00:00
EVT000917,AC164,,USR00403,basic,pro,upgrade,price,ui,0.0,0.0,7.64,-10.45,2024-07-03 00:00:00,2024-06-23,2024-07-04 00:00:00,pending,1,0,1,support,,2024-07-08 00:00:00
EVT000918,AC108,SUB00381,USR00133,pro,pro,downgrade,feature,api,0.0,0.0,-3.54,,2024-03-18 00:00:00,2024-03-20,2024-03-17 00:00:00,failed,1,0,1,billing,backdated change,2024-03-22 00:00:00
EVT000919,AC145,SUB01149,USR00835,basic,,downgrade,feature,ui,210.85,0.0,-222.11,-43.66,2024-08-24 00:00:00,2024-08-22,2024-08-28 00:00:00,pending,0,1,1,billing,support correction,2024-08-29 00:00:00
EVT000920,AC080,SUB00643,USR00151,,basic,downgrade,feature,ui,289.92,0.0,-270.82,-27.31,2024-04-08 00:00:00,2024-04-11,2024-04-11 00:00:00,success,0,1,1,support,backdated change,2024-04-13 00:00:00
EVT000921,AC008,SUB00961,,,pro,upgrade,feature,ui,,126.02,80.52,,2024-08-28 00:00:00,2024-08-26,2024-08-31 00:00:00,failed,0,0,0,support,support correction,2024-09-05 00:00:00
EVT000922,AC056,,USR00193,,basic,cancel,feature,support,289.21,186.18,-121.47,,2024-10-28 00:00:00,2024-10-18,2024-10-28 00:00:00,success,0,1,0,billing,support correction,2024-11-01 00:00:00
EVT000923,AC145,SUB00278,USR00405,,pro,downgrade,unknown,ui,201.51,215.82,4.31,23.07,2024-01-13 00:00:00,2024-01-10,2024-01-18 00:00:00,pending,0,0,0,support,,2024-01-18 00:00:00
EVT000924,AC102,SUB00809,,,basic,upgrade,unknown,sales,91.9,40.19,-50.21,34.37,2024-06-19 00:00:00,2024-06-09,2024-06-18 00:00:00,reversed,0,1,0,crm,,2024-06-23 00:00:00
EVT000925,AC041,,USR00482,enterprise,basic,resume,feature,ui,0.0,295.76,295.12,,2023-05-26 00:00:00,2023-05-23,2023-05-26 00:00:00,reversed,0,0,1,support,,2023-05-29 00:00:00
EVT000926,AC117,SUB00285,,,pro,resume,support,sales,0.0,332.84,336.87,-47.78,2024-10-30 00:00:00,2024-10-30,2024-10-31 00:00:00,reversed,0,0,0,billing,,2024-11-03 00:00:00
EVT000927,AC180,,USR00492,,,upgrade,price,api,0.0,283.57,,24.02,2024-01-19 00:00:00,2024-01-25,2024-01-24 00:00:00,failed,1,1,1,support,backdated change,2024-01-26 00:00:00
EVT000928,AC171,,USR00036,enterprise,pro,cancel,price,sales,0.0,0.0,-6.94,,2023-07-01 00:00:00,2023-07-11,2023-07-01 00:00:00,failed,1,0,1,billing,,2023-07-05 00:00:00
EVT000929,AC112,SUB01097,USR00374,pro,,cancel,price,support,0.0,45.51,38.56,,2024-05-30 00:00:00,2024-05-24,2024-06-02 00:00:00,failed,1,1,1,billing,,2024-06-06 00:00:00
EVT000930,AC005,SUB00186,USR00297,pro,enterprise,resume,unknown,ui,0.0,0.0,,44.86,2024-05-29 00:00:00,2024-05-26,2024-05-29 00:00:00,failed,1,0,0,billing,backdated change,2024-05-30 00:00:00
EVT000931,AC084,SUB00580,USR00659,basic,enterprise,resume,price,sales,299.23,218.75,-98.77,,2024-10-22 00:00:00,2024-10-15,2024-10-25 00:00:00,failed,0,1,1,support,,2024-10-30 00:00:00
EVT000932,AC126,SUB00777,,enterprise,pro,cancel,feature,support,0.0,245.44,254.73,-48.52,2024-03-04 00:00:00,2024-03-02,2024-03-05 00:00:00,failed,0,1,0,billing,,2024-03-08 00:00:00
EVT000933,AC083,SUB00352,,basic,basic,upgrade,feature,support,0.0,0.0,-2.14,,2023-12-22 00:00:00,2023-12-31,2023-12-25 00:00:00,failed,1,0,1,crm,support correction,2023-12-29 00:00:00
EVT000934,AC013,SUB00459,USR00066,basic,pro,upgrade,price,ui,0.0,152.39,154.49,47.14,2024-07-26 00:00:00,2024-07-26,2024-07-27 00:00:00,pending,0,1,1,billing,backdated change,2024-08-01 00:00:00
EVT000935,AC168,SUB00078,,basic,basic,resume,price,sales,195.99,0.0,,,2023-05-07 00:00:00,2023-05-13,2023-05-11 00:00:00,reversed,0,1,0,billing,backdated change,2023-05-15 00:00:00
EVT000936,AC140,SUB01133,USR00534,,basic,resume,support,support,37.53,213.0,,,2023-06-19 00:00:00,2023-06-23,2023-06-24 00:00:00,reversed,0,0,1,billing,,2023-06-27 00:00:00
EVT000937,AC125,SUB00451,USR00174,basic,basic,downgrade,price,support,75.75,213.29,123.26,-5.78,2024-01-28 00:00:00,2024-01-29,2024-01-26 00:00:00,failed,0,0,1,crm,,2024-01-30 00:00:00
EVT000938,AC035,,USR00611,pro,enterprise,resume,support,ui,84.13,,-66.89,,2024-05-03 00:00:00,2024-05-08,2024-05-08 00:00:00,failed,1,1,0,support,backdated change,2024-05-09 00:00:00
EVT000939,AC027,SUB00758,USR00500,,enterprise,downgrade,support,api,0.0,0.0,9.05,30.74,2024-11-07 00:00:00,2024-10-30,2024-11-09 00:00:00,failed,1,1,0,support,,2024-11-09 00:00:00
EVT000940,AC157,SUB00852,USR00310,pro,basic,cancel,price,support,0.0,0.0,,16.23,2023-03-18 00:00:00,2023-03-10,2023-03-21 00:00:00,pending,1,1,0,billing,,2023-03-25 00:00:00
EVT000941,AC061,SUB00856,,,enterprise,cancel,unknown,support,0.0,229.64,236.71,,2023-07-10 00:00:00,2023-07-11,2023-07-09 00:00:00,pending,0,1,0,billing,backdated change,2023-07-10 00:00:00
EVT000942,AC133,SUB00553,USR00407,pro,basic,upgrade,unknown,api,32.42,51.63,0.8,,2023-05-29 00:00:00,2023-06-01,2023-05-29 00:00:00,pending,0,0,0,billing,support correction,2023-05-30 00:00:00
EVT000943,AC008,SUB00961,USR00115,enterprise,enterprise,resume,price,support,236.23,0.0,-235.44,,2024-06-07 00:00:00,2024-06-08,2024-06-12 00:00:00,reversed,0,0,1,support,backdated change,2024-06-15 00:00:00
EVT000944,AC077,SUB00018,USR00564,,basic,cancel,price,ui,,0.0,,,2023-12-10 00:00:00,2023-12-02,2023-12-09 00:00:00,pending,0,0,1,support,backdated change,2023-12-13 00:00:00
EVT000945,AC001,SUB00356,,pro,basic,cancel,support,support,58.54,58.8,8.01,3.9,2024-11-22 00:00:00,2024-12-02,2024-11-21 00:00:00,pending,0,0,0,support,backdated change,2024-11-26 00:00:00
EVT000946,AC138,SUB01120,USR00663,enterprise,basic,downgrade,support,sales,125.51,137.63,30.4,35.29,2023-10-23 00:00:00,2023-10-24,2023-10-28 00:00:00,success,0,1,0,billing,backdated change,2023-10-29 00:00:00
EVT000947,AC029,SUB00301,,pro,basic,upgrade,unknown,ui,,258.77,269.41,,2024-04-26 00:00:00,2024-04-23,2024-04-28 00:00:00,failed,1,0,0,crm,,2024-05-03 00:00:00
EVT000948,AC112,SUB00529,,enterprise,basic,cancel,price,support,0.0,,247.51,15.12,2024-07-06 00:00:00,2024-07-11,2024-07-07 00:00:00,success,1,0,0,support,,2024-07-09 00:00:00
EVT000949,AC043,SUB01189,,basic,,downgrade,feature,ui,262.04,98.23,-151.37,,2023-01-25 00:00:00,2023-01-27,2023-01-26 00:00:00,success,1,0,1,crm,backdated change,2023-01-30 00:00:00
EVT000950,AC156,SUB00785,,pro,basic,downgrade,unknown,sales,0.0,0.0,,-48.71,2024-10-30 00:00:00,2024-11-07,2024-11-02 00:00:00,success,0,1,1,support,,2024-11-07 00:00:00
EVT000951,AC023,SUB01169,,enterprise,basic,cancel,support,support,0.0,0.0,17.76,,2023-06-10 00:00:00,2023-06-08,2023-06-14 00:00:00,pending,0,0,1,billing,backdated change,2023-06-14 00:00:00
EVT000952,AC057,SUB00759,USR00841,basic,,cancel,support,ui,175.04,0.0,-184.93,24.09,2024-01-20 00:00:00,2024-01-24,2024-01-23 00:00:00,failed,1,1,1,billing,,2024-01-27 00:00:00
EVT000953,AC117,SUB00995,,enterprise,enterprise,downgrade,unknown,sales,0.0,181.21,168.25,,2024-02-29 00:00:00,2024-03-10,2024-03-03 00:00:00,failed,1,0,0,billing,backdated change,2024-03-04 00:00:00
EVT000954,AC014,SUB01057,USR00380,basic,pro,downgrade,feature,ui,0.0,0.0,5.63,,2024-06-05 00:00:00,2024-06-02,2024-06-10 00:00:00,reversed,0,1,0,support,,2024-06-10 00:00:00
EVT000955,AC131,SUB00364,,basic,enterprise,cancel,feature,ui,223.55,61.73,,-47.97,2023-06-22 00:00:00,2023-07-02,2023-06-20 00:00:00,pending,0,1,0,billing,,2023-06-24 00:00:00
EVT000956,AC180,SUB01083,USR00174,pro,pro,upgrade,feature,support,0.0,,9.9,-38.45,2024-06-12 00:00:00,2024-06-05,2024-06-13 00:00:00,failed,0,0,1,billing,support correction,2024-06-16 00:00:00
EVT000957,AC139,SUB00640,USR00297,pro,enterprise,upgrade,feature,sales,107.77,0.0,-114.11,,2024-02-03 00:00:00,2024-01-29,2024-02-05 00:00:00,pending,1,0,1,billing,support correction,2024-02-08 00:00:00
EVT000958,AC058,SUB01118,USR00193,pro,basic,downgrade,unknown,support,0.0,,349.94,,2023-07-15 00:00:00,2023-07-17,2023-07-13 00:00:00,reversed,0,0,1,support,support correction,2023-07-16 00:00:00
EVT000959,AC162,SUB00383,USR00427,,pro,resume,support,sales,0.0,0.0,12.67,-35.91,2024-04-27 00:00:00,2024-05-04,2024-04-27 00:00:00,pending,1,1,0,crm,,2024-04-27 00:00:00
