pmt_id,inv_id,acct_id,sub_id,pmt_amt,pmt_ccy,fx_rt,net_pmt_amt,fee_amt,pmt_method_cd,pmt_provider_cd,pmt_type_cd,retry_flg,attempt_nbr,pmt_ts,settle_dt,fail_dt,refund_dt,pmt_status_cd,reconciled_flg,manual_adj_flg,chargeback_flg,created_by_sys,last_upd_ts,notes_txt
PMT001547,INV00080,AC073,SUB00245,121.29,,0.9551,,2.4,paypal,braintree,refund,0,2,2023-11-24 00:00:00,2023-11-29,,,reversed,1.0,0,1,billing_sys,2023-11-24 00:00:00,manual fix
PMT001548,INV00452,AC134,,266.3,,,,0.57,stripe_cc,adyen,refund,1,4,2024-10-26 00:00:00,2024-10-31,,,success,,1,1,crm,2024-10-31 00:00:00,retry attempt
PMT001549,INV00179,AC157,,135.22,USD,0.8648,133.12,3.08,card,adyen,reversal,0,1,2023-11-20 00:00:00,2023-11-23,,,reversed,1.0,0,0,manual,2023-11-22 00:00:00,customer dispute
PMT001550,INV00855,AC138,SUB01075,0.0,,,490.15999999999997,2.12,stripe_cc,stripe,reversal,1,4,2023-08-27 00:00:00,2023-08-31,,,failed,0.0,0,1,crm,2023-09-01 00:00:00,customer dispute
PMT001551,INV00853,AC149,,247.85,usd,1.0508,,1.99,card,braintree,charge,0,4,2023-10-03 00:00:00,2023-10-01,,,success,1.0,1,0,manual,2023-10-09 00:00:00,
PMT001552,INV00365,AC171,SUB00662,8.15,EUR,0.9244,7.96,0.48,paypal,adyen,charge,1,3,2023-10-19 00:00:00,2023-10-17,,,success,,0,0,manual,2023-10-24 00:00:00,retry attempt
PMT001553,INV00845,AC051,,255.69,usd,,253.71,4.1,stripe_cc,braintree,charge,0,4,2023-05-14 00:00:00,,,,reversed,,1,0,billing_sys,2023-05-21 00:00:00,
PMT001554,INV00152,AC118,SUB00527,475.48,usd,1.0301,472.12,1.69,stripe_cc,braintree,reversal,1,1,2023-08-07 00:00:00,2023-08-09,2023-08-08,,reversed,0.0,1,1,crm,2023-08-17 00:00:00,manual fix
PMT001555,INV00859,AC141,SUB01021,190.13,EUR,1.0557,185.51,2.82,bank,stripe,refund,0,3,2023-03-23 00:00:00,2023-03-22,,2023-04-09,pending,0.0,0,0,billing_sys,2023-03-24 00:00:00,customer dispute
PMT001556,INV00286,AC076,SUB00589,498.16,usd,,497.43,3.51,paypal,braintree,refund,1,4,2023-10-08 00:00:00,2023-10-09,2023-10-09,,reversed,,1,0,crm,2023-10-15 00:00:00,customer dispute
PMT001557,INV00889,AC131,,361.09,EUR,,359.03999999999996,3.14,card,stripe,charge,1,3,2023-05-13 00:00:00,2023-05-15,,,reversed,0.0,0,0,billing_sys,2023-05-19 00:00:00,manual fix
PMT001558,INV00052,AC047,,255.43,USD,,253.08,2.86,card,adyen,reversal,1,2,2023-05-15 00:00:00,2023-05-14,2023-05-16,,reversed,1.0,1,1,billing_sys,2023-05-25 00:00:00,retry attempt
PMT001559,INV00527,AC006,SUB00444,32.66,USD,0.8957,29.419999999999995,1.19,stripe_cc,braintree,reversal,1,3,2023-08-17 00:00:00,2023-08-19,,,reversed,,1,0,manual,2023-08-18 00:00:00,retry attempt
PMT001560,INV00097,AC169,SUB00655,95.33,EUR,,92.56,2.92,stripe_cc,braintree,refund,0,4,2024-06-19 00:00:00,,2024-06-19,,pending,0.0,1,0,manual,2024-06-24 00:00:00,
PMT001561,INV00262,AC169,SUB00415,112.57,usd,0.9812,,3.84,card,adyen,reversal,1,1,2024-10-15 00:00:00,2024-10-19,,,reversed,,0,1,manual,2024-10-23 00:00:00,customer dispute
PMT001562,INV00825,AC028,SUB00616,0.0,EUR,,,3.39,bank,braintree,refund,1,2,2024-05-21 00:00:00,2024-05-24,2024-05-22,,failed,1.0,0,0,billing_sys,2024-05-27 00:00:00,manual fix
PMT001563,INV00821,AC140,SUB01012,87.14,USD,0.9326,82.33,0.35,stripe_cc,braintree,charge,0,2,2023-04-18 00:00:00,2023-04-21,,,pending,1.0,1,1,billing_sys,2023-04-27 00:00:00,customer dispute
PMT001564,INV00805,AC012,,75.54,,1.0443,71.10000000000001,4.11,stripe_cc,stripe,charge,1,1,2023-04-08 00:00:00,2023-04-13,,,success,1.0,0,0,manual,2023-04-14 00:00:00,retry attempt
PMT001565,INV00214,AC044,SUB00958,250.49,usd,1.1702,247.11,3.97,bank,stripe,refund,1,3,2023-04-08 00:00:00,2023-04-06,,,reversed,0.0,1,0,manual,2023-04-12 00:00:00,retry attempt
PMT001566,INV00318,AC167,,0.0,EUR,1.1197,222.98000000000002,3.3,paypal,braintree,reversal,1,2,2024-07-05 00:00:00,2024-07-10,2024-07-05,,failed,,0,1,billing_sys,2024-07-14 00:00:00,retry attempt
PMT001567,INV00424,AC136,SUB00911,0.0,USD,0.8439,226.23,3.23,card,stripe,charge,0,4,2024-05-19 00:00:00,2024-05-24,,2024-05-31,failed,0.0,1,1,manual,2024-05-20 00:00:00,manual fix
PMT001568,INV00746,AC118,SUB00020,43.2,USD,0.8218,41.84,0.01,card,stripe,charge,1,3,2023-10-12 00:00:00,2023-10-15,,,reversed,1.0,1,1,crm,2023-10-18 00:00:00,customer dispute
PMT001569,INV00309,AC022,SUB00692,296.03,USD,0.9298,,3.76,bank,stripe,charge,0,3,2024-01-07 00:00:00,2024-01-12,,,reversed,1.0,0,0,crm,2024-01-14 00:00:00,
PMT001570,INV00856,AC004,SUB00607,170.54,usd,0.8,167.9,3.17,stripe_cc,stripe,reversal,0,1,2024-03-04 00:00:00,2024-03-03,,,reversed,,1,0,crm,2024-03-04 00:00:00,customer dispute
PMT001571,INV00891,AC118,,0.0,USD,,,3.28,stripe_cc,adyen,reversal,1,2,2023-04-25 00:00:00,2023-04-23,,,failed,,1,1,crm,2023-04-25 00:00:00,
PMT001572,INV00884,AC039,,139.22,usd,,136.77,2.59,stripe_cc,adyen,reversal,0,3,2024-09-28 00:00:00,2024-10-02,,,reversed,1.0,1,1,manual,2024-10-04 00:00:00,
PMT001573,,AC010,SUB00902,0.0,USD,0.9029,250.65,1.77,card,stripe,charge,1,4,2024-03-17 00:00:00,2024-03-17,,,failed,,0,0,crm,2024-03-23 00:00:00,customer dispute
PMT001574,INV00771,AC104,SUB00244,0.0,usd,0.9681,450.78000000000003,3.35,bank,braintree,charge,0,3,2024-06-18 00:00:00,2024-06-17,,,failed,1.0,0,1,manual,2024-06-19 00:00:00,retry attempt
PMT001575,INV00595,AC006,,0.0,,0.9215,40.5,1.31,paypal,braintree,reversal,0,3,2023-05-01 00:00:00,,,,failed,0.0,1,0,crm,2023-05-09 00:00:00,
PMT001576,,AC129,SUB00873,219.84,USD,1.1307,215.38,4.16,paypal,stripe,refund,1,4,2023-04-06 00:00:00,,,,success,1.0,1,0,manual,2023-04-10 00:00:00,retry attempt
PMT001577,INV00532,AC089,SUB00574,280.77,USD,,278.34999999999997,3.42,paypal,braintree,refund,0,3,2023-01-03 00:00:00,2023-01-07,,,success,0.0,0,0,billing_sys,2023-01-04 00:00:00,manual fix
PMT001578,INV00703,AC080,SUB00959,0.0,,,303.34,2.95,paypal,braintree,charge,0,3,2023-03-08 00:00:00,,2023-03-10,,failed,,0,0,billing_sys,2023-03-10 00:00:00,customer dispute
PMT001579,INV00770,AC125,SUB00970,0.0,USD,1.0309,70.45,2.53,bank,braintree,reversal,1,3,2023-08-26 00:00:00,2023-08-27,,,failed,,1,1,manual,2023-08-28 00:00:00,
PMT001580,INV00798,AC026,SUB00760,172.74,USD,,168.28,4.91,bank,stripe,charge,1,3,2023-09-04 00:00:00,,2023-09-06,,reversed,0.0,1,0,billing_sys,2023-09-11 00:00:00,manual fix
PMT001581,,AC053,SUB00989,0.0,,0.9749,118.74,4.43,paypal,stripe,charge,1,3,2023-06-20 00:00:00,2023-06-23,2023-06-21,,failed,1.0,1,0,crm,2023-06-28 00:00:00,retry attempt
PMT001582,INV00767,AC047,SUB00926,97.66,USD,1.1507,,3.2,stripe_cc,braintree,charge,1,1,2024-09-19 00:00:00,2024-09-21,2024-09-20,,pending,1.0,1,0,manual,2024-09-21 00:00:00,customer dispute
PMT001583,INV00021,AC017,,486.12,usd,1.0544,486.0,3.88,paypal,stripe,refund,1,4,2023-05-28 00:00:00,2023-05-29,,,reversed,1.0,1,0,manual,2023-06-04 00:00:00,
PMT001584,INV00707,AC086,,238.91,usd,1.0333,238.53,0.88,bank,braintree,charge,1,3,2023-08-31 00:00:00,2023-09-05,,,success,,1,0,manual,2023-09-07 00:00:00,customer dispute
PMT001585,INV00174,AC040,,167.21,usd,1.1086,163.83,4.0,bank,braintree,reversal,1,1,2023-10-04 00:00:00,2023-10-06,,,reversed,0.0,1,0,manual,2023-10-14 00:00:00,customer dispute
PMT001586,INV00038,AC099,SUB01084,105.2,usd,0.8608,,1.91,stripe_cc,stripe,refund,0,4,2023-02-15 00:00:00,2023-02-19,,,pending,,1,0,billing_sys,2023-02-18 00:00:00,customer dispute
PMT001587,INV00324,AC161,,301.26,,0.8293,300.42,2.64,card,braintree,reversal,1,1,2024-10-28 00:00:00,2024-10-29,,,reversed,0.0,0,1,billing_sys,2024-11-01 00:00:00,
PMT001588,INV00679,AC130,,258.11,EUR,,257.44,0.56,bank,stripe,refund,1,4,2023-06-28 00:00:00,2023-06-29,,2023-07-12,pending,0.0,0,0,manual,2023-07-07 00:00:00,
PMT001589,,AC152,SUB01168,0.0,,1.1085,442.55,0.88,card,braintree,charge,0,4,2024-12-01 00:00:00,2024-11-29,,,failed,0.0,0,0,billing_sys,2024-12-02 00:00:00,retry attempt
PMT001590,,AC176,,0.0,usd,,194.64999999999998,3.76,paypal,stripe,reversal,0,2,2024-01-31 00:00:00,2024-02-03,,,failed,1.0,0,0,manual,2024-02-05 00:00:00,
PMT001591,INV00465,AC043,SUB00184,62.59,USD,,62.11000000000001,0.21,card,adyen,reversal,0,3,2023-06-20 00:00:00,,,2023-06-29,pending,1.0,0,0,billing_sys,2023-06-28 00:00:00,
PMT001592,INV00320,AC002,,92.43,EUR,0.955,91.25,2.01,stripe_cc,adyen,charge,1,2,2023-03-18 00:00:00,,,,success,,1,1,billing_sys,2023-03-27 00:00:00,
PMT001593,INV00212,AC093,,346.5,,0.9685,346.16,1.56,paypal,adyen,charge,1,2,2023-01-08 00:00:00,,,,pending,1.0,0,1,billing_sys,2023-01-11 00:00:00,retry attempt
PMT001594,INV00001,AC123,SUB00413,0.0,EUR,1.0721,31.09,2.82,bank,adyen,charge,1,4,2024-11-04 00:00:00,2024-11-04,2024-11-07,,failed,0.0,0,1,manual,2024-11-04 00:00:00,
PMT001595,,AC080,SUB00494,246.63,USD,,241.79999999999998,3.91,bank,braintree,refund,1,3,2023-01-29 00:00:00,2023-01-31,2023-01-30,,success,,1,1,manual,2023-02-02 00:00:00,retry attempt
PMT001596,INV00174,AC001,,457.85,EUR,,453.19,0.03,card,braintree,charge,1,3,2023-03-02 00:00:00,,,,success,1.0,0,0,crm,2023-03-09 00:00:00,customer dispute
PMT001597,INV00678,AC038,SUB01056,51.6,EUR,1.0933,49.870000000000005,2.69,stripe_cc,stripe,charge,0,1,2024-10-11 00:00:00,2024-10-14,,,reversed,,1,0,billing_sys,2024-10-14 00:00:00,customer dispute
PMT001598,INV00805,AC037,SUB00961,377.28,USD,1.0328,375.79999999999995,1.09,paypal,adyen,reversal,1,3,2024-11-20 00:00:00,,,,success,,0,0,billing_sys,2024-11-30 00:00:00,
PMT001599,INV00261,AC035,SUB00285,237.88,EUR,,237.69,3.92,card,braintree,reversal,0,3,2023-01-19 00:00:00,2023-01-23,,,pending,,0,1,manual,2023-01-25 00:00:00,manual fix
PMT001600,INV00804,AC110,,222.65,usd,0.9343,221.64000000000001,3.29,bank,adyen,reversal,0,4,2024-03-28 00:00:00,2024-03-26,2024-03-29,,success,0.0,0,1,crm,2024-03-29 00:00:00,customer dispute
PMT001601,INV00360,AC141,,488.85,usd,0.9782,487.79,4.24,stripe_cc,braintree,reversal,0,1,2024-01-14 00:00:00,2024-01-16,,2024-01-22,reversed,,0,1,manual,2024-01-24 00:00:00,manual fix
PMT001602,INV00739,AC105,SUB00983,471.56,,,469.78000000000003,0.85,card,braintree,refund,1,1,2024-03-20 00:00:00,2024-03-19,2024-03-20,,pending,0.0,1,0,manual,2024-03-29 00:00:00,
PMT001603,INV00123,AC003,,0.0,EUR,1.1059,,1.19,bank,adyen,reversal,1,2,2023-06-08 00:00:00,,,2023-06-27,failed,0.0,1,1,manual,2023-06-09 00:00:00,
PMT001604,INV00347,AC050,,428.84,,1.1558,426.13,4.06,bank,braintree,reversal,1,1,2023-05-06 00:00:00,2023-05-04,,,success,1.0,1,1,crm,2023-05-15 00:00:00,retry attempt
PMT001605,INV00036,AC155,SUB00994,423.08,EUR,1.1038,419.55,0.12,stripe_cc,braintree,charge,1,2,2023-03-08 00:00:00,2023-03-07,,,success,1.0,1,0,manual,2023-03-18 00:00:00,manual fix
PMT001606,INV00435,AC156,SUB00946,162.13,usd,0.872,161.31,2.38,bank,adyen,charge,1,1,2023-09-09 00:00:00,2023-09-08,,,pending,,0,0,crm,2023-09-15 00:00:00,customer dispute
PMT001607,INV00460,AC102,SUB00473,344.19,usd,1.1121,340.14,2.74,stripe_cc,stripe,refund,0,1,2023-11-25 00:00:00,2023-11-24,,,pending,0.0,0,1,billing_sys,2023-11-28 00:00:00,customer dispute
PMT001608,,AC020,SUB00539,233.94,usd,,,4.3,stripe_cc,braintree,charge,1,2,2023-09-04 00:00:00,2023-09-09,,,success,0.0,0,1,crm,2023-09-10 00:00:00,retry attempt
PMT001609,INV00320,AC031,,0.0,EUR,1.1174,241.8,4.51,bank,stripe,reversal,0,4,2023-01-26 00:00:00,2023-01-31,,,failed,1.0,0,1,crm,2023-01-29 00:00:00,customer dispute
PMT001610,INV00684,AC094,SUB00214,101.2,,0.9734,96.36,4.45,paypal,stripe,reversal,0,2,2024-10-14 00:00:00,2024-10-12,2024-10-16,,success,1.0,0,0,crm,2024-10-15 00:00:00,customer dispute
PMT001611,INV00081,AC068,SUB00192,231.47,USD,,227.65,2.95,bank,braintree,reversal,0,3,2023-07-30 00:00:00,2023-08-01,,2023-08-17,reversed,,0,0,manual,2023-08-07 00:00:00,retry attempt
PMT001612,INV00743,AC123,,247.59,,0.8383,242.96,2.38,bank,braintree,charge,1,1,2023-10-11 00:00:00,2023-10-10,,,pending,1.0,1,0,manual,2023-10-20 00:00:00,retry attempt
PMT001613,,AC062,,245.91,EUR,,242.10999999999999,2.28,card,stripe,reversal,1,3,2024-01-09 00:00:00,2024-01-10,2024-01-10,2024-01-22,reversed,0.0,1,0,crm,2024-01-19 00:00:00,manual fix
PMT001614,INV00178,AC136,SUB00499,48.6,,0.8886,46.96,3.17,bank,stripe,reversal,0,2,2024-06-27 00:00:00,2024-06-26,2024-06-27,,reversed,,0,1,crm,2024-07-06 00:00:00,manual fix
PMT001615,INV00795,AC045,,0.0,usd,1.1257,292.78,0.43,stripe_cc,braintree,charge,0,1,2023-09-13 00:00:00,2023-09-16,,,failed,1.0,1,0,billing_sys,2023-09-23 00:00:00,
PMT001616,INV00575,AC001,,142.09,,,137.77,0.19,bank,adyen,charge,1,4,2023-10-14 00:00:00,2023-10-18,,,success,1.0,1,0,billing_sys,2023-10-21 00:00:00,
PMT001617,INV00471,AC105,,0.0,,0.8753,111.14999999999999,3.2,bank,adyen,reversal,0,4,2024-10-24 00:00:00,2024-10-28,,,failed,1.0,1,0,manual,2024-10-30 00:00:00,
PMT001618,INV00488,AC096,SUB00176,0.0,EUR,0.9371,206.96,4.45,paypal,braintree,charge,1,3,2024-07-15 00:00:00,2024-07-17,,,failed,1.0,0,0,crm,2024-07-19 00:00:00,manual fix
PMT001619,,AC090,SUB00799,137.99,,0.8622,133.93,0.87,paypal,braintree,reversal,0,4,2024-07-08 00:00:00,2024-07-08,2024-07-11,2024-07-13,pending,,0,0,crm,2024-07-14 00:00:00,retry attempt
PMT001620,INV00448,AC157,SUB01125,247.97,USD,0.9501,247.37,2.62,card,braintree,reversal,1,1,2023-06-15 00:00:00,2023-06-17,2023-06-15,,success,,0,0,manual,2023-06-16 00:00:00,retry attempt
PMT001621,INV00044,AC017,SUB00827,0.0,EUR,0.946,293.47999999999996,1.06,bank,braintree,charge,0,4,2023-05-11 00:00:00,2023-05-13,2023-05-14,,failed,0.0,1,1,billing_sys,2023-05-16 00:00:00,manual fix
PMT001622,INV00586,AC104,,478.52,USD,1.1712,476.47999999999996,4.87,card,braintree,refund,0,1,2024-05-05 00:00:00,2024-05-06,,,pending,1.0,0,0,crm,2024-05-09 00:00:00,manual fix
PMT001623,INV00900,AC100,SUB00925,0.0,EUR,1.1388,148.24,0.08,bank,adyen,charge,1,1,2024-01-21 00:00:00,2024-01-26,,2024-01-24,failed,0.0,0,1,manual,2024-01-30 00:00:00,customer dispute
PMT001624,INV00038,AC074,,259.38,USD,,254.69,2.63,paypal,adyen,charge,0,4,2024-08-25 00:00:00,2024-08-29,,2024-08-29,pending,,0,1,manual,2024-08-25 00:00:00,retry attempt
PMT001625,INV00072,AC176,,345.48,usd,,343.86,4.16,card,stripe,refund,0,3,2023-06-11 00:00:00,2023-06-12,,,pending,,1,0,billing_sys,2023-06-11 00:00:00,customer dispute
PMT001626,INV00076,AC166,SUB00224,0.0,USD,,430.01,2.42,stripe_cc,adyen,reversal,1,2,2024-10-18 00:00:00,2024-10-19,,,failed,,0,1,manual,2024-10-24 00:00:00,customer dispute
PMT001627,INV00122,AC034,,167.58,EUR,1.068,164.89000000000001,3.12,paypal,adyen,charge,0,4,2023-08-12 00:00:00,2023-08-17,2023-08-15,,reversed,1.0,1,1,billing_sys,2023-08-15 00:00:00,customer dispute
PMT001628,INV00009,AC133,SUB01062,216.08,,,211.15,1.49,bank,adyen,reversal,0,3,2024-02-01 00:00:00,2024-02-06,,,reversed,,1,1,crm,2024-02-08 00:00:00,manual fix
PMT001629,INV00422,AC017,,0.0,EUR,,139.16,2.38,card,adyen,refund,0,2,2023-07-10 00:00:00,2023-07-15,2023-07-11,,failed,1.0,1,0,billing_sys,2023-07-17 00:00:00,
PMT001630,INV00020,AC144,SUB00763,475.07,,0.8002,473.28,0.53,bank,braintree,reversal,0,3,2023-06-22 00:00:00,2023-06-20,,,success,1.0,1,1,manual,2023-06-28 00:00:00,retry attempt
PMT001631,INV00753,AC136,SUB00827,94.74,usd,1.1062,90.78,0.6,card,stripe,charge,1,2,2023-04-05 00:00:00,2023-04-10,,2023-04-18,reversed,,1,1,billing_sys,2023-04-14 00:00:00,manual fix
PMT001632,,AC081,,285.68,EUR,,284.44,1.28,paypal,adyen,charge,0,1,2024-02-17 00:00:00,2024-02-21,,,reversed,1.0,0,0,manual,2024-02-27 00:00:00,
PMT001633,INV00025,AC173,SUB00039,0.0,EUR,,448.75,3.16,stripe_cc,braintree,refund,1,1,2023-03-20 00:00:00,,,,failed,0.0,0,0,billing_sys,2023-03-21 00:00:00,manual fix
PMT001634,INV00335,AC132,SUB00298,65.8,,0.9669,62.54,0.87,stripe_cc,braintree,reversal,0,2,2023-05-17 00:00:00,2023-05-19,2023-05-19,,pending,1.0,1,1,billing_sys,2023-05-17 00:00:00,
PMT001635,,AC172,SUB01179,199.9,EUR,,199.57,1.07,paypal,stripe,reversal,1,2,2024-07-18 00:00:00,2024-07-20,,,reversed,,1,1,billing_sys,2024-07-21 00:00:00,manual fix
PMT001636,INV00131,AC169,SUB00452,184.19,EUR,0.9645,182.01,1.51,card,stripe,reversal,0,1,2024-10-11 00:00:00,2024-10-15,,,reversed,,0,1,billing_sys,2024-10-16 00:00:00,manual fix
PMT001637,INV00663,AC001,SUB01047,217.74,USD,0.8992,215.21,4.84,stripe_cc,adyen,charge,0,3,2023-07-04 00:00:00,2023-07-07,,,reversed,1.0,1,0,manual,2023-07-09 00:00:00,
PMT001638,INV00428,AC090,,337.45,USD,0.8092,335.3,0.48,paypal,braintree,refund,0,4,2024-01-19 00:00:00,2024-01-19,,2024-01-31,pending,0.0,0,0,billing_sys,2024-01-24 00:00:00,
PMT001639,INV00854,AC033,SUB00657,299.99,EUR,0.8245,296.09000000000003,3.66,bank,stripe,reversal,1,1,2023-10-07 00:00:00,2023-10-11,,,pending,,1,0,billing_sys,2023-10-12 00:00:00,retry attempt
PMT001640,INV00764,AC160,,0.0,,,136.02,3.84,paypal,braintree,refund,1,2,2024-08-18 00:00:00,2024-08-16,,,failed,1.0,1,1,crm,2024-08-23 00:00:00,customer dispute
PMT001641,INV00031,AC149,SUB00163,299.18,EUR,1.0188,298.25,4.4,card,braintree,reversal,1,4,2024-07-13 00:00:00,2024-07-14,,,pending,,0,1,manual,2024-07-16 00:00:00,
PMT001642,INV00813,AC163,SUB00037,407.74,,0.9366,404.39,3.39,stripe_cc,braintree,refund,0,2,2024-11-29 00:00:00,2024-11-28,,,pending,1.0,0,1,crm,2024-12-07 00:00:00,customer dispute
PMT001643,,AC088,SUB00260,0.0,USD,,17.84,0.23,stripe_cc,adyen,charge,0,4,2023-12-03 00:00:00,2023-12-01,,,failed,,1,1,crm,2023-12-06 00:00:00,
PMT001644,INV00242,AC163,,390.62,,,387.5,3.36,card,stripe,charge,0,2,2023-06-21 00:00:00,2023-06-19,2023-06-23,,success,1.0,0,0,manual,2023-06-27 00:00:00,
PMT001645,INV00431,AC071,SUB00060,45.86,,0.888,,1.71,paypal,stripe,reversal,0,2,2024-10-07 00:00:00,2024-10-09,,,reversed,,0,0,manual,2024-10-07 00:00:00,
PMT001646,INV00583,AC012,,93.34,,,91.42,1.89,paypal,stripe,charge,1,1,2024-01-31 00:00:00,2024-01-30,,,pending,0.0,0,0,crm,2024-02-07 00:00:00,retry attempt
PMT001647,INV00486,AC030,,419.2,USD,0.8245,415.97999999999996,2.46,stripe_cc,braintree,reversal,0,1,2023-08-06 00:00:00,2023-08-06,,,pending,,0,0,billing_sys,2023-08-13 00:00:00,retry attempt
PMT001648,INV00672,AC025,SUB00707,312.22,,,308.83000000000004,3.7,paypal,adyen,refund,1,1,2024-09-14 00:00:00,2024-09-12,,,success,,0,1,manual,2024-09-21 00:00:00,manual fix
PMT001649,INV00780,AC159,SUB01196,488.7,usd,1.1766,486.0,4.27,paypal,stripe,charge,0,1,2024-10-10 00:00:00,2024-10-12,,,success,0.0,0,1,billing_sys,2024-10-10 00:00:00,manual fix
PMT001650,INV00788,AC120,SUB00537,0.0,,1.125,3.8899999999999997,1.45,card,adyen,charge,0,3,2024-09-18 00:00:00,,2024-09-21,,failed,1.0,0,0,billing_sys,2024-09-21 00:00:00,manual fix
PMT001651,INV00558,AC014,SUB00529,0.0,USD,1.0765,474.15000000000003,0.4,bank,adyen,reversal,0,3,2024-06-03 00:00:00,2024-06-03,2024-06-04,,failed,0.0,0,1,crm,2024-06-13 00:00:00,customer dispute
PMT001652,,AC136,SUB00930,352.67,,1.1897,352.03000000000003,1.67,stripe_cc,adyen,charge,1,1,2024-05-10 00:00:00,,2024-05-11,,success,1.0,0,1,manual,2024-05-16 00:00:00,
PMT001653,INV00241,AC090,SUB00637,416.58,,0.9343,415.12,0.93,bank,adyen,refund,1,4,2024-10-22 00:00:00,2024-10-26,,,success,,1,1,billing_sys,2024-11-01 00:00:00,
PMT001654,INV00667,AC064,SUB00062,0.0,USD,,17.419999999999998,1.76,card,braintree,refund,0,3,2024-01-18 00:00:00,2024-01-17,,,failed,0.0,1,0,billing_sys,2024-01-21 00:00:00,
PMT001655,,AC024,SUB00706,171.71,usd,,167.84,0.46,bank,braintree,reversal,0,4,2024-10-28 00:00:00,2024-10-30,,,reversed,,0,1,manual,2024-11-03 00:00:00,customer dispute
PMT001656,INV00205,AC071,SUB00420,0.0,,,46.19,4.98,stripe_cc,adyen,reversal,0,3,2023-02-24 00:00:00,2023-02-25,2023-02-24,,failed,1.0,1,0,manual,2023-03-02 00:00:00,customer dispute
PMT001657,INV00309,AC034,SUB00412,124.5,usd,0.8945,122.08,3.02,bank,braintree,refund,0,4,2024-02-01 00:00:00,2024-02-01,2024-02-04,,reversed,,0,1,crm,2024-02-05 00:00:00,
PMT001658,INV00099,AC034,SUB01148,0.0,,0.961,114.23,0.52,stripe_cc,braintree,refund,1,4,2023-06-08 00:00:00,2023-06-12,2023-06-11,,failed,,0,0,crm,2023-06-14 00:00:00,
PMT001659,INV00074,AC119,,298.4,EUR,0.8574,296.76,3.21,card,braintree,reversal,1,1,2024-02-15 00:00:00,2024-02-18,,,success,1.0,1,1,manual,2024-02-20 00:00:00,
PMT001660,INV00559,AC171,,232.52,usd,0.8186,231.35000000000002,1.75,paypal,braintree,charge,0,3,2023-02-14 00:00:00,2023-02-19,,,pending,1.0,0,1,billing_sys,2023-02-24 00:00:00,retry attempt
PMT001661,INV00110,AC068,,351.58,USD,,,3.37,stripe_cc,stripe,reversal,0,2,2024-01-09 00:00:00,2024-01-10,,,pending,,0,1,manual,2024-01-13 00:00:00,manual fix
PMT001662,INV00502,AC179,,0.0,EUR,1.0008,235.9,3.01,card,braintree,refund,1,3,2024-07-27 00:00:00,2024-07-25,,,failed,1.0,0,0,manual,2024-07-30 00:00:00,
PMT001663,INV00783,AC100,SUB00606,134.41,USD,,132.09,1.26,bank,adyen,reversal,1,4,2024-07-04 00:00:00,2024-07-04,2024-07-04,,success,,0,0,billing_sys,2024-07-12 00:00:00,customer dispute
PMT001664,INV00027,AC172,SUB01077,279.44,USD,,279.44,4.64,stripe_cc,braintree,charge,1,4,2023-11-24 00:00:00,2023-11-28,2023-11-27,2023-11-25,pending,,0,0,billing_sys,2023-11-24 00:00:00,customer dispute
PMT001665,INV00175,AC043,,450.32,,1.059,,1.83,card,adyen,reversal,0,1,2023-03-14 00:00:00,2023-03-12,,,reversed,,0,1,manual,2023-03-16 00:00:00,
PMT001666,INV00419,AC056,SUB00487,0.0,EUR,1.0814,154.79,3.86,stripe_cc,braintree,reversal,1,3,2024-11-10 00:00:00,2024-11-10,,,failed,0.0,0,0,manual,2024-11-13 00:00:00,retry attempt
PMT001667,INV00666,AC057,,0.0,usd,1.1264,,2.17,card,adyen,refund,1,3,2024-01-04 00:00:00,2024-01-07,,,failed,,0,1,billing_sys,2024-01-08 00:00:00,
PMT001668,,AC120,SUB00322,429.85,USD,,425.27000000000004,3.08,card,adyen,refund,1,1,2024-09-07 00:00:00,2024-09-05,,,pending,,0,1,manual,2024-09-09 00:00:00,
PMT001669,INV00044,AC012,SUB00357,370.64,,,368.06,1.99,card,adyen,reversal,0,1,2023-10-14 00:00:00,2023-10-17,,,pending,,0,1,crm,2023-10-14 00:00:00,
PMT001670,INV00703,AC038,SUB00264,382.53,EUR,1.1277,380.65999999999997,3.18,card,braintree,reversal,1,4,2024-08-06 00:00:00,2024-08-11,,,pending,,0,0,billing_sys,2024-08-11 00:00:00,
PMT001671,INV00662,AC175,,0.0,,0.8019,78.69,2.86,card,adyen,reversal,1,2,2023-04-24 00:00:00,2023-04-24,,,failed,1.0,1,0,manual,2023-04-29 00:00:00,customer dispute
PMT001672,INV00056,AC176,SUB00683,244.78,,,244.63,3.09,card,stripe,reversal,1,2,2024-05-11 00:00:00,2024-05-11,,,reversed,1.0,1,0,manual,2024-05-11 00:00:00,manual fix
PMT001673,INV00468,AC064,,12.63,,1.1099,7.98,4.24,stripe_cc,adyen,refund,1,3,2023-05-18 00:00:00,2023-05-16,,,reversed,1.0,1,1,crm,2023-05-26 00:00:00,manual fix
PMT001674,INV00674,AC103,SUB01045,484.03,,,,0.27,paypal,adyen,refund,1,3,2023-01-26 00:00:00,2023-01-30,,,reversed,0.0,0,1,crm,2023-02-04 00:00:00,
