subtotal_amt,billing_period_start,created_at,currency,line_item_cnt,invoice_id,invoice_date,invoice_status,amount_paid,discount_amt,paid_dt,invoice_num,writeoff_flg,acct_id,subscription_id,billing_period_end,total_amt,amount_due,billing_freq_cd,due_dt,proration_flg,tax_amt
,2023-06-11,2023-06-11,usd,1.0,1735,2023-06-12,failed,49.0,10.0,2021-04-15,INV-519336,True,AC151,166,2023-07-11,99.0,,monthly,2024-01-22,False,4.9
99.0,2020-05-03,2020-05-03,USD,,1736,2020-05-04,Paid,0.0,20.0,,INV-435859,False,AC177,171,2020-06-02,79.0,29.0,annual,2020-12-08,False,0.0
29.0,2022-05-22,2022-05-22,EUR,1.0,1737,2022-05-23,unpaid,49.0,5.0,2020-02-05,INV-196664,,AC166,23,2022-06-21,29.0,,,2022-08-30,False,2.9
99.0,2024-10-27,2024-10-27,,0.0,1738,2024-10-28,failed,99.0,,,INV-990152,,AC103,289,2024-11-26,49.0,29.0,monthly,2024-11-04,True,
99.0,2024-11-04,2024-11-04,,2.0,1739,2024-11-05,paid,49.0,5.0,,INV-419932,,AC101,163,2024-12-04,,29.0,,2023-12-30,True,
49.0,2021-05-26,2021-05-26,,0.0,1740,2021-05-27,Paid,29.0,20.0,2020-09-05,INV-199295,,AC094,61,2021-06-25,,29.0,annual,2024-10-02,,
99.0,2022-10-13,2022-10-13,,3.0,1741,2022-10-14,paid,0.0,0.0,,INV-722323,True,AC041,463,2022-11-12,108.9,99.0,,2020-02-15,False,9.9
199.0,2022-01-29,2022-01-29,,,1742,2022-01-30,Paid,99.0,10.0,2023-06-18,INV-867479,False,AC072,454,2022-02-28,99.0,99.0,monthly,2022-08-23,,4.9
49.0,2024-09-23,2024-09-23,usd,,1743,2024-09-24,paid,99.0,5.0,,INV-266788,False,AC084,177,2024-10-23,29.0,49.0,annual,2021-07-20,True,0.0
,2020-10-07,2020-10-07,USD,0.0,1744,2020-10-08,paid,0.0,,,INV-504048,False,AC108,258,2020-11-06,,,Y,2024-07-10,,2.9
49.0,2020-03-31,2020-03-31,USD,2.0,1745,2020-04-01,paid,,5.0,,INV-488988,True,AC023,61,2020-04-30,,29.0,Y,2023-06-27,,
,2021-02-28,2021-02-28,EUR,1.0,1746,2021-03-01,paid,,10.0,,INV-532960,False,AC107,28,2021-03-30,,,Y,,,2.9
49.0,2022-07-09,2022-07-09,usd,0.0,1747,2022-07-10,unpaid,29.0,5.0,2020-04-18,INV-454242,True,AC094,409,2022-08-08,,99.0,Y,,,
199.0,2022-05-17,2022-05-17,USD,,1748,2022-05-18,paid,,0.0,,INV-106185,,AC115,529,2022-06-16,201.9,29.0,Y,2021-04-20,True,2.9
199.0,2024-07-21,2024-07-21,EUR,2.0,1749,2024-07-22,paid,29.0,5.0,2023-04-18,INV-971032,False,AC173,376,2024-08-20,,,,2020-03-12,False,
,2024-11-13,2024-11-13,usd,1.0,1750,2024-11-14,paid,29.0,,,INV-452655,,AC178,111,2024-12-13,,99.0,annual,2022-12-04,True,2.9
99.0,2021-02-04,2021-02-04,usd,1.0,1751,2021-02-05,paid,0.0,0.0,,INV-402119,True,AC138,521,2021-03-06,101.9,29.0,,2021-06-07,False,2.9
,2021-05-19,2021-05-19,,3.0,1752,2021-05-20,paid,49.0,10.0,2022-10-23,INV-462383,,AC055,56,2021-06-18,,,M,2020-08-27,True,
99.0,2020-04-07,2020-04-07,,2.0,1753,2020-04-08,Paid,,,,INV-100840,True,AC018,295,2020-05-07,,99.0,annual,2021-03-13,True,2.9
199.0,2021-09-06,2021-09-06,USD,3.0,1754,2021-09-07,unpaid,49.0,20.0,2024-11-12,INV-771914,True,AC009,205,2021-10-06,179.0,,monthly,2023-04-20,,0.0
49.0,2020-02-20,2020-02-20,,1.0,1755,2020-02-21,failed,49.0,,2020-08-26,INV-848808,True,AC134,18,2020-03-21,,,monthly,,,
49.0,2022-07-04,2022-07-04,,2.0,1756,2022-07-05,Paid,,,2023-09-29,INV-513057,True,AC016,437,2022-08-03,,,annual,2024-08-16,,2.9
49.0,2020-03-01,2020-03-01,USD,3.0,1757,2020-03-02,failed,,0.0,,INV-783777,False,AC176,210,2020-03-31,51.9,29.0,Y,2023-12-16,True,2.9
,2021-02-11,2021-02-11,usd,2.0,1758,2021-02-12,failed,49.0,5.0,2023-12-19,INV-575735,True,AC144,206,2021-03-13,,,M,2022-03-08,,
,2024-09-12,2024-09-12,EUR,0.0,1759,2024-09-13,paid,0.0,0.0,2020-03-30,INV-387399,False,AC160,448,2024-10-12,29.0,,monthly,2021-11-09,True,2.9
49.0,2021-12-24,2021-12-24,usd,0.0,1760,2021-12-25,paid,49.0,0.0,2021-12-12,INV3200,,AC023,66,2022-01-23,53.9,49.0,,2024-08-18,,4.9
99.0,2020-03-06,2020-03-06,usd,3.0,1761,2020-03-07,Paid,0.0,5.0,,INV-222010,,AC061,59,2020-04-05,103.9,99.0,Y,,False,9.9
99.0,2020-07-24,2020-07-24,USD,,1762,2020-07-25,paid,,0.0,2020-11-19,INV-374083,False,AC160,319,2020-08-23,103.9,99.0,Y,2020-12-23,False,4.9
29.0,2024-06-16,2024-06-16,usd,0.0,1763,2024-06-17,Paid,0.0,20.0,2021-11-15,INV2182,True,AC061,120,2024-07-16,18.9,29.0,monthly,,True,9.9
199.0,2020-09-11,2020-09-11,,,1764,2020-09-12,unpaid,29.0,0.0,2023-10-29,INV-479330,False,AC176,259,2020-10-11,,29.0,Y,2022-03-29,True,
199.0,2023-01-18,2023-01-18,USD,2.0,1765,2023-01-19,failed,,20.0,,INV-792193,,AC148,70,2023-02-17,49.0,99.0,M,2023-11-21,,0.0
29.0,2021-05-25,2021-05-25,USD,1.0,1766,2021-05-26,failed,49.0,20.0,2021-05-20,INV1543,False,AC146,68,2021-06-24,9.0,99.0,,,False,0.0
29.0,2023-06-04,2023-06-04,,1.0,1767,2023-06-05,Paid,,5.0,2024-10-07,INV-211855,False,AC008,514,2023-07-04,,29.0,monthly,2024-07-20,,
,2022-03-19,2022-03-19,USD,1.0,1768,2022-03-20,unpaid,49.0,10.0,,INV-354612,True,AC069,542,2022-04-18,,,monthly,2022-01-20,False,9.9
29.0,2022-08-06,2022-08-06,usd,3.0,1769,2022-08-07,failed,0.0,0.0,2022-09-05,INV-559398,False,AC176,450,2022-09-05,31.9,29.0,monthly,2023-03-18,,2.9
,2020-07-28,2020-07-28,EUR,2.0,1770,2020-07-29,unpaid,29.0,0.0,,INV-677179,,AC039,421,2020-08-27,99.0,,Y,2021-01-11,,4.9
99.0,2022-09-20,2022-09-20,usd,1.0,1771,2022-09-21,failed,0.0,,2023-05-20,INV4167,False,AC100,294,2022-10-20,,29.0,M,2023-12-15,,0.0
49.0,2021-05-23,2021-05-23,usd,1.0,1772,2021-05-24,unpaid,99.0,5.0,2023-05-13,INV-856772,False,AC167,239,2021-06-22,49.0,49.0,M,2021-05-31,True,4.9
99.0,2021-03-07,2021-03-07,USD,1.0,1773,2021-03-08,Paid,,0.0,,INV9909,False,AC053,528,2021-04-06,29.0,99.0,Y,2023-12-03,False,9.9
49.0,2024-07-10,2024-07-10,EUR,3.0,1774,2024-07-11,Paid,99.0,,,INV-312062,True,AC015,16,2024-08-09,,29.0,,,False,2.9
,2024-10-02,2024-10-02,usd,3.0,1775,2024-10-03,paid,49.0,5.0,,INV-366741,True,AC042,143,2024-11-01,99.0,29.0,Y,2021-12-12,,9.9
49.0,2022-11-21,2022-11-21,USD,2.0,1776,2022-11-22,Paid,29.0,10.0,2020-05-08,INV-266355,,AC040,472,2022-12-21,49.0,49.0,monthly,,,0.0
49.0,2020-04-22,2020-04-22,USD,0.0,1777,2020-04-23,paid,99.0,10.0,,INV-238820,True,AC084,163,2020-05-22,41.9,29.0,M,2023-11-15,False,2.9
49.0,2021-04-26,2021-04-26,USD,0.0,1778,2021-04-27,paid,49.0,20.0,,INV-554958,True,,379,2021-05-26,49.0,,annual,2024-09-16,False,2.9
99.0,2022-06-29,2022-06-29,USD,,1779,2022-06-30,paid,,20.0,,INV-591722,True,AC125,23,2022-07-29,,99.0,monthly,2024-12-05,True,2.9
199.0,2023-01-24,2023-01-24,EUR,0.0,1780,2023-01-25,unpaid,99.0,,2024-08-11,INV-874319,,AC041,409,2023-02-23,,99.0,M,2024-12-30,,9.9
,2024-04-01,2024-04-01,EUR,0.0,1781,2024-04-02,Paid,99.0,20.0,,INV-144629,False,AC151,124,2024-05-01,,,monthly,2021-11-30,,
199.0,2022-11-04,2022-11-04,EUR,1.0,1782,2022-11-05,paid,29.0,20.0,,INV-127418,True,AC100,383,2022-12-04,183.9,,,2021-09-16,False,4.9
,2024-07-20,2024-07-20,USD,2.0,1783,2024-07-21,Paid,,20.0,,INV-662765,False,,27,2024-08-19,,99.0,annual,2022-06-15,,4.9
99.0,2022-08-29,2022-08-29,EUR,1.0,1784,2022-08-30,unpaid,29.0,,2024-03-10,INV-152680,,AC036,328,2022-09-28,,,Y,2020-02-27,,
199.0,2022-02-17,2022-02-17,usd,0.0,1785,2022-02-18,paid,,10.0,2021-09-17,INV-807157,False,AC161,88,2022-03-19,193.9,99.0,annual,2024-01-06,True,4.9
199.0,2024-04-14,2024-04-14,usd,3.0,1786,2024-04-15,failed,,0.0,2024-07-08,INV-916907,False,AC070,87,2024-05-14,203.9,49.0,M,2021-10-31,True,4.9
29.0,2024-06-08,2024-06-08,EUR,1.0,1787,2024-06-09,Paid,,0.0,,INV-425759,True,AC042,170,2024-07-08,,,monthly,2021-12-07,False,
,2024-01-27,2024-01-27,,0.0,1788,2024-01-28,paid,29.0,5.0,,INV-751883,True,AC059,402,2024-02-26,,,M,2022-02-09,False,2.9
,2023-04-20,2023-04-20,,3.0,1789,2023-04-21,paid,29.0,0.0,2020-04-04,INV-975014,True,AC078,364,2023-05-20,,49.0,annual,2022-12-23,False,0.0
99.0,2024-06-06,2024-06-06,usd,,1790,2024-06-07,paid,99.0,5.0,2022-12-31,INV-396519,False,AC015,434,2024-07-06,,29.0,monthly,2021-10-25,,4.9
49.0,2022-10-09,2022-10-09,,3.0,1791,2022-10-10,unpaid,0.0,20.0,,INV6100,False,AC065,255,2022-11-08,29.0,49.0,,2023-01-31,False,0.0
,2021-11-13,2021-11-13,usd,0.0,1792,2021-11-14,Paid,29.0,10.0,2024-08-06,INV-313134,True,AC043,387,2021-12-13,,99.0,,2020-10-17,True,4.9
199.0,2021-01-07,2021-01-07,usd,3.0,1793,2021-01-08,failed,,20.0,2021-07-16,INV5879,,AC105,300,2021-02-06,181.9,29.0,Y,2024-08-31,,2.9
199.0,2024-09-06,2024-09-06,EUR,,1794,2024-09-07,failed,,10.0,,INV-488342,True,AC025,386,2024-10-06,,,monthly,2021-05-01,False,
29.0,2023-06-06,2023-06-06,usd,0.0,1795,2023-06-07,failed,99.0,10.0,2020-04-09,INV-133477,,AC010,440,2023-07-06,23.9,29.0,M,2020-07-08,False,4.9
,2020-11-06,2020-11-06,EUR,0.0,1796,2020-11-07,failed,29.0,0.0,,INV-345946,True,AC045,67,2020-12-06,,,monthly,2021-07-29,False,0.0
49.0,2020-07-28,2020-07-28,,3.0,1797,2020-07-29,unpaid,49.0,0.0,,INV-116971,,AC084,396,2020-08-27,49.0,49.0,monthly,2023-01-24,,4.9
199.0,2024-08-17,2024-08-17,EUR,0.0,1798,2024-08-18,paid,,0.0,,INV-284496,False,AC062,417,2024-09-16,208.9,99.0,M,,,9.9
29.0,2022-10-26,2022-10-26,usd,,1799,2022-10-27,unpaid,,0.0,2020-10-05,INV1103,True,AC083,228,2022-11-25,33.9,99.0,monthly,2024-09-17,True,4.9
29.0,2023-06-11,2023-06-11,,0.0,1800,2023-06-12,Paid,49.0,,,INV-530039,False,AC092,43,2023-07-11,,,,2024-12-25,True,0.0
,2022-09-09,2022-09-09,USD,,1801,2022-09-10,Paid,,,2023-02-12,INV-387156,,AC014,155,2022-10-09,,,M,2020-10-30,,
199.0,2020-02-15,2020-02-15,USD,0.0,1802,2020-02-16,unpaid,99.0,0.0,,INV-174900,False,AC120,65,2020-03-16,203.9,29.0,monthly,2023-07-21,,4.9
,2024-08-26,2024-08-26,EUR,,1803,2024-08-27,unpaid,99.0,0.0,2024-02-01,INV-798124,True,AC079,116,2024-09-25,,49.0,monthly,2022-07-10,False,0.0
29.0,2024-01-03,2024-01-03,EUR,3.0,1804,2024-01-04,Paid,49.0,,2023-08-11,INV-167459,False,,418,2024-02-02,49.0,29.0,M,2020-04-10,False,9.9
199.0,2024-01-13,2024-01-13,EUR,3.0,1805,2024-01-14,unpaid,99.0,0.0,2021-04-07,INV-661602,False,AC142,418,2024-02-12,99.0,29.0,M,,True,0.0
,2020-03-30,2020-03-30,USD,,1806,2020-03-31,Paid,,,2024-02-13,INV-572962,True,AC106,261,2020-04-29,,99.0,monthly,,False,0.0
,2021-11-11,2021-11-11,,,1807,2021-11-12,failed,99.0,20.0,2022-03-15,INV-350049,,AC152,23,2021-12-11,29.0,49.0,M,2020-04-03,,0.0
199.0,2022-10-11,2022-10-11,USD,0.0,1808,2022-10-12,Paid,29.0,5.0,2023-06-21,INV-874002,False,AC132,149,2022-11-10,198.9,99.0,monthly,2022-06-28,True,4.9
49.0,2021-10-13,2021-10-13,,1.0,1809,2021-10-14,paid,99.0,10.0,,INV-232474,,AC080,33,2021-11-12,39.0,49.0,monthly,,,0.0
99.0,2024-06-01,2024-06-01,usd,3.0,1810,2024-06-02,Paid,29.0,,,INV-885817,False,AC133,427,2024-07-01,,,,2024-04-17,,4.9
49.0,2024-03-10,2024-03-10,USD,2.0,1811,2024-03-11,paid,99.0,20.0,,INV-228020,True,AC134,67,2024-04-09,49.0,49.0,annual,2021-10-07,,
99.0,2024-11-09,2024-11-09,EUR,1.0,1812,2024-11-10,paid,,10.0,2024-07-22,INV-391820,True,AC116,411,2024-12-09,91.9,,annual,2022-08-21,False,2.9
49.0,2021-07-10,2021-07-10,usd,1.0,1813,2021-07-11,paid,99.0,5.0,,INV-975955,False,AC165,82,2021-08-09,,,monthly,,False,4.9
,2024-05-31,2024-05-31,EUR,3.0,1814,2024-06-01,Paid,,10.0,2020-08-31,INV-204813,True,AC084,232,2024-06-30,49.0,99.0,monthly,2020-06-30,False,4.9
99.0,2023-07-07,2023-07-07,usd,,1815,2023-07-08,unpaid,,5.0,,INV-107293,False,AC176,386,2023-08-06,,99.0,Y,2021-03-02,False,
49.0,2023-12-02,2023-12-02,usd,0.0,1816,2023-12-03,failed,99.0,5.0,2021-04-10,INV-801438,False,AC110,406,2024-01-01,29.0,,monthly,2020-10-27,,0.0
99.0,2023-11-11,2023-11-11,,2.0,1817,2023-11-12,failed,99.0,10.0,2020-02-12,INV8972,True,AC073,93,2023-12-11,29.0,99.0,Y,2021-03-05,True,
199.0,2024-07-03,2024-07-03,EUR,0.0,1818,2024-07-04,unpaid,29.0,20.0,2020-02-28,INV-545268,,AC161,51,2024-08-02,179.0,29.0,,2020-08-31,False,0.0
199.0,2020-04-29,2020-04-29,usd,3.0,1819,2020-04-30,paid,49.0,10.0,,INV-542787,True,,490,2020-05-29,193.9,99.0,monthly,2022-05-07,,4.9
29.0,2021-12-20,2021-12-20,USD,,1820,2021-12-21,Paid,0.0,,,INV5668,,AC127,117,2022-01-19,,29.0,annual,2023-06-29,True,2.9
,2023-10-30,2023-10-30,usd,0.0,1821,2023-10-31,unpaid,,20.0,,INV-485152,True,AC171,64,2023-11-29,,49.0,M,2023-03-25,True,0.0
49.0,2022-05-12,2022-05-12,EUR,,1822,2022-05-13,paid,0.0,5.0,,INV-364355,False,AC044,322,2022-06-11,,49.0,Y,2023-01-15,True,
99.0,2022-11-20,2022-11-20,USD,1.0,1823,2022-11-21,Paid,99.0,10.0,2022-10-12,INV-481283,False,AC054,267,2022-12-20,99.0,99.0,M,2020-07-24,,9.9
199.0,2022-09-21,2022-09-21,,,1824,2022-09-22,unpaid,29.0,10.0,,INV-974786,False,AC023,8,2022-10-21,189.0,29.0,,2020-08-27,,0.0
49.0,2021-09-03,2021-09-03,USD,3.0,1825,2021-09-04,failed,49.0,,2024-02-22,INV-847848,,AC102,544,2021-10-03,,99.0,,2024-01-25,False,4.9
49.0,2022-02-09,2022-02-09,usd,,1826,2022-02-10,Paid,,5.0,,INV-850401,True,AC020,385,2022-03-11,99.0,99.0,annual,2020-11-20,True,0.0
49.0,2022-10-15,2022-10-15,usd,3.0,1827,2022-10-16,failed,99.0,10.0,2024-06-20,INV-978494,False,AC111,421,2022-11-14,41.9,29.0,monthly,2020-05-15,True,2.9
,2020-11-27,2020-11-27,usd,,1828,2020-11-28,failed,99.0,10.0,2021-11-23,INV-313193,False,AC180,15,2020-12-27,,99.0,annual,2021-04-04,False,2.9
199.0,2022-09-30,2022-09-30,USD,,1829,2022-10-01,Paid,,5.0,2021-01-21,INV-191676,False,AC145,454,2022-10-30,203.9,99.0,annual,2022-04-14,True,9.9
,2024-05-21,2024-05-21,EUR,,1830,2024-05-22,paid,49.0,0.0,2020-10-09,INV-910134,True,AC019,316,2024-06-20,,99.0,,2023-01-26,,4.9
49.0,2022-05-20,2022-05-20,,3.0,1831,2022-05-21,Paid,99.0,20.0,,INV-681707,,AC060,134,2022-06-19,38.9,49.0,Y,2024-06-19,False,9.9
99.0,2024-11-28,2024-11-28,usd,2.0,1832,2024-11-29,failed,49.0,5.0,2020-07-02,INV-987808,True,AC175,391,2024-12-28,49.0,49.0,annual,2020-10-02,True,
199.0,2023-12-05,2023-12-05,usd,0.0,1833,2023-12-06,failed,29.0,,,INV-793617,,,297,2024-01-04,,29.0,annual,2023-11-13,True,9.9
49.0,2023-05-21,2023-05-21,USD,3.0,1834,2023-05-22,Paid,29.0,5.0,2024-07-24,INV-168455,False,AC086,356,2023-06-20,46.9,49.0,annual,2023-08-24,True,2.9
49.0,2020-11-24,2020-11-24,EUR,3.0,1835,2020-11-25,failed,49.0,20.0,2020-04-21,INV2269,False,AC137,192,2020-12-24,29.0,29.0,monthly,,,0.0
49.0,2021-01-05,2021-01-05,usd,,1836,2021-01-06,failed,0.0,20.0,2024-03-06,INV-589892,True,AC123,463,2021-02-04,29.0,,monthly,2020-03-22,,9.9
,2022-04-01,2022-04-01,USD,,1837,2022-04-02,Paid,,5.0,,INV-843756,,AC057,138,2022-05-01,,99.0,annual,2021-04-14,False,4.9
99.0,2020-02-26,2020-02-26,,2.0,1838,2020-02-27,paid,49.0,0.0,,INV-872667,True,AC165,107,2020-03-27,,29.0,annual,2020-10-16,True,
29.0,2020-07-08,2020-07-08,usd,,1839,2020-07-09,paid,,,2021-09-01,INV-656138,True,AC064,382,2020-08-07,49.0,99.0,,2024-04-07,False,4.9
29.0,2020-01-13,2020-01-13,usd,0.0,1840,2020-01-14,Paid,29.0,,,INV-873848,True,AC107,550,2020-02-12,,29.0,annual,2020-05-04,True,0.0
29.0,2022-09-12,2022-09-12,USD,,1841,2022-09-13,unpaid,49.0,0.0,2020-05-19,INV-634115,True,AC067,507,2022-10-12,,49.0,annual,2021-08-12,False,9.9
99.0,2023-03-29,2023-03-29,,3.0,1842,2023-03-30,Paid,29.0,0.0,2020-08-06,INV-251715,,AC140,367,2023-04-28,99.0,,,2020-05-25,False,0.0
49.0,2020-10-03,2020-10-03,usd,3.0,1843,2020-10-04,paid,49.0,0.0,,INV-850180,True,AC124,419,2020-11-02,58.9,99.0,annual,,True,9.9
99.0,2020-10-28,2020-10-28,EUR,0.0,1844,2020-10-29,failed,29.0,5.0,,INV-625433,True,AC039,114,2020-11-27,96.9,49.0,,2023-09-18,False,2.9
,2021-04-13,2021-04-13,usd,2.0,1845,2021-04-14,failed,49.0,10.0,,INV-460941,True,,491,2021-05-13,,99.0,Y,2024-09-26,True,0.0
29.0,2023-11-27,2023-11-27,,1.0,1846,2023-11-28,unpaid,0.0,5.0,,INV-199802,,,396,2023-12-27,26.9,29.0,annual,2024-07-08,,2.9
199.0,2022-01-24,2022-01-24,EUR,3.0,1847,2022-01-25,paid,99.0,,,INV-661287,,AC137,272,2022-02-23,29.0,49.0,,2020-09-10,True,4.9
,2023-10-07,2023-10-07,,1.0,1848,2023-10-08,failed,99.0,0.0,,INV-579321,False,AC028,239,2023-11-06,29.0,99.0,Y,2023-09-21,True,2.9
49.0,2020-04-06,2020-04-06,,3.0,1849,2020-04-07,failed,99.0,10.0,2021-04-25,INV6669,,AC135,33,2020-05-06,39.0,,annual,2020-08-22,True,0.0
29.0,2021-08-07,2021-08-07,EUR,2.0,1850,2021-08-08,paid,49.0,20.0,,INV-390179,True,,479,2021-09-06,18.9,99.0,M,2022-03-10,,9.9
199.0,2020-08-16,2020-08-16,usd,3.0,1851,2020-08-17,failed,49.0,10.0,,INV-519524,,AC015,144,2020-09-15,191.9,49.0,M,2024-07-19,False,2.9
49.0,2024-04-25,2024-04-25,usd,,1852,2024-04-26,Paid,0.0,0.0,,INV-264294,,AC127,504,2024-05-25,58.9,29.0,M,2023-02-07,True,9.9
,2024-04-13,2024-04-13,EUR,0.0,1853,2024-04-14,Paid,99.0,,,INV-230110,,AC138,212,2024-05-13,,49.0,annual,,,
,2020-12-13,2020-12-13,usd,0.0,1854,2020-12-14,unpaid,,5.0,2024-12-11,INV-389463,False,AC109,32,2021-01-12,,49.0,M,2024-05-01,,9.9
49.0,2024-08-05,2024-08-05,USD,,1855,2024-08-06,paid,99.0,0.0,2024-04-15,INV-764401,True,AC003,75,2024-09-04,29.0,,,2022-01-27,True,0.0
,2024-06-28,2024-06-28,USD,2.0,1856,2024-06-29,failed,49.0,10.0,2022-01-01,INV1591,,AC170,69,2024-07-28,,,annual,2023-09-10,,
,2021-11-04,2021-11-04,EUR,0.0,1857,2021-11-05,failed,0.0,0.0,,INV-117516,False,AC175,200,2021-12-04,,29.0,M,2021-02-02,,2.9
,2024-01-12,2024-01-12,EUR,1.0,1858,2024-01-13,failed,99.0,20.0,2022-11-02,INV-348132,True,AC023,516,2024-02-11,,49.0,,2023-02-06,False,0.0
199.0,2024-10-02,2024-10-02,USD,2.0,1859,2024-10-03,paid,29.0,20.0,,INV-404617,True,,236,2024-11-01,,99.0,annual,2021-08-31,False,
49.0,2022-11-20,2022-11-20,usd,,1860,2022-11-21,failed,0.0,,,INV-877161,False,AC107,71,2022-12-20,29.0,,annual,2022-03-06,,2.9
49.0,2022-11-19,2022-11-19,EUR,1.0,1861,2022-11-20,failed,99.0,20.0,,INV-565508,True,AC143,69,2022-12-19,29.0,,monthly,2022-12-09,True,
99.0,2021-06-04,2021-06-04,,1.0,1862,2021-06-05,Paid,99.0,,2024-09-22,INV-847001,True,AC102,261,2021-07-04,,99.0,M,2024-06-09,True,4.9
99.0,2020-04-19,2020-04-19,,2.0,1863,2020-04-20,paid,,5.0,2020-01-30,INV-437868,,AC097,545,2020-05-19,94.0,49.0,M,2021-03-08,,0.0
29.0,2022-08-31,2022-08-31,USD,1.0,1864,2022-09-01,paid,,10.0,2021-12-29,INV-638255,True,AC135,223,2022-09-30,21.9,,Y,2021-04-30,True,2.9
,2023-08-07,2023-08-07,USD,0.0,1865,2023-08-08,unpaid,,0.0,,INV-679330,False,AC141,329,2023-09-06,,49.0,,,False,4.9
99.0,2023-01-04,2023-01-04,usd,3.0,1866,2023-01-05,Paid,,5.0,,INV-449306,True,AC007,468,2023-02-03,29.0,99.0,M,2023-05-17,False,4.9
,2023-04-15,2023-04-15,USD,1.0,1867,2023-04-16,failed,,5.0,2024-01-06,INV-944154,False,AC075,541,2023-05-15,,49.0,annual,2023-10-26,True,4.9
,2021-10-06,2021-10-06,USD,2.0,1868,2021-10-07,failed,0.0,,,INV-408350,,AC101,493,2021-11-05,,49.0,monthly,2021-09-10,True,0.0
,2024-09-15,2024-09-15,usd,,1869,2024-09-16,unpaid,99.0,5.0,2020-11-11,INV1880,False,AC166,461,2024-10-15,29.0,49.0,annual,2021-06-27,False,9.9
199.0,2020-03-15,2020-03-15,EUR,,1870,2020-03-16,failed,99.0,0.0,2021-06-24,INV-571307,True,AC015,92,2020-04-14,,,monthly,2024-11-23,,
49.0,2020-09-27,2020-09-27,usd,0.0,1871,2020-09-28,unpaid,,20.0,,INV5685,,AC159,209,2020-10-27,33.9,49.0,Y,2020-03-26,False,4.9
199.0,2022-12-03,2022-12-03,USD,,1872,2022-12-04,unpaid,,5.0,2024-08-06,INV7743,,,242,2023-01-02,203.9,49.0,annual,2022-11-25,True,9.9
49.0,2020-08-18,2020-08-18,EUR,1.0,1873,2020-08-19,unpaid,0.0,5.0,2023-10-19,INV-161197,,,512,2020-09-17,53.9,29.0,annual,,True,9.9
199.0,2020-12-19,2020-12-19,EUR,,1874,2020-12-20,unpaid,,0.0,2024-03-13,INV-723793,True,AC133,530,2021-01-18,99.0,29.0,annual,2024-05-01,False,9.9
,2020-10-25,2020-10-25,USD,,1875,2020-10-26,unpaid,29.0,20.0,,INV6516,False,AC132,125,2020-11-24,,29.0,,2022-05-26,True,0.0
99.0,2021-04-16,2021-04-16,USD,2.0,1876,2021-04-17,Paid,29.0,5.0,2023-03-02,INV-946445,False,AC054,180,2021-05-16,,29.0,Y,2020-09-22,True,
49.0,2022-08-02,2022-08-02,USD,1.0,1877,2022-08-03,paid,29.0,10.0,,INV-449989,True,AC059,445,2022-09-01,49.0,,Y,2023-05-06,True,4.9
29.0,2022-11-06,2022-11-06,USD,2.0,1878,2022-11-07,paid,29.0,20.0,,INV-838897,False,AC074,493,2022-12-06,9.0,,,2022-08-11,True,0.0
99.0,2024-08-01,2024-08-01,usd,3.0,1879,2024-08-02,paid,99.0,20.0,2020-08-08,INV-942372,True,AC153,303,2024-08-31,29.0,49.0,annual,2024-10-27,False,2.9
49.0,2021-08-14,2021-08-14,,1.0,1880,2021-08-15,failed,,10.0,2020-04-30,INV-333641,,AC123,64,2021-09-13,,49.0,monthly,2020-08-13,True,2.9
29.0,2023-08-23,2023-08-23,USD,0.0,1881,2023-08-24,Paid,,10.0,,INV-777879,True,AC173,250,2023-09-22,29.0,29.0,,2022-09-10,,2.9
199.0,2021-07-19,2021-07-19,,3.0,1882,2021-07-20,failed,49.0,5.0,,INV-351012,,AC076,432,2021-08-18,203.9,49.0,,2020-04-23,False,9.9
,2022-04-16,2022-04-16,USD,3.0,1883,2022-04-17,unpaid,29.0,20.0,,INV-255820,,AC113,324,2022-05-16,,29.0,annual,2022-02-26,,9.9
99.0,2024-02-10,2024-02-10,EUR,1.0,1884,2024-02-11,paid,0.0,0.0,,INV-437338,False,AC024,18,2024-03-11,,,,2021-05-10,False,
29.0,2022-01-27,2022-01-27,usd,,1885,2022-01-28,Paid,,5.0,,INV-408238,True,AC041,286,2022-02-26,99.0,99.0,,2023-09-15,False,9.9
199.0,2024-09-04,2024-09-04,USD,1.0,1886,2024-09-05,Paid,29.0,10.0,,INV-693573,True,AC055,77,2024-10-04,193.9,99.0,annual,2022-11-04,,4.9
29.0,2022-06-05,2022-06-05,USD,0.0,1887,2022-06-06,paid,99.0,0.0,,INV1182,True,AC127,400,2022-07-05,,,,2024-08-01,False,9.9
99.0,2020-01-27,2020-01-27,USD,3.0,1888,2020-01-28,paid,99.0,10.0,,INV-694243,True,AC008,403,2020-02-26,,99.0,annual,2023-09-21,,
29.0,2023-12-12,2023-12-12,usd,1.0,1889,2023-12-13,failed,29.0,,,INV-116845,,AC104,231,2024-01-11,49.0,99.0,,2020-04-09,False,
29.0,2020-07-24,2020-07-24,usd,0.0,1890,2020-07-25,paid,,5.0,2020-01-31,INV-569161,True,AC084,409,2020-08-23,26.9,99.0,monthly,2023-11-27,True,2.9
49.0,2022-12-06,2022-12-06,EUR,3.0,1891,2022-12-07,Paid,,5.0,2023-03-28,INV-297144,False,AC152,16,2023-01-05,53.9,99.0,annual,2024-03-01,False,9.9
