sub_id,acct_id,plan_id,plan_cd,usr_id,sub_start_dt,sub_end_dt,cancel_dt,trial_end_dt,sub_status_cd,auto_renew_flg,grace_period_flg,billable_flg,manual_override_flg,mrr_amt,currency_cd,billing_freq_cd,seat_qty,discount_pct,contract_term_mo,last_plan_chg_dt,orig_plan_cd,chg_cnt,linked_sub_id,created_sys_cd,created_ts,last_upd_ts,notes_txt
SUB001409,AC075,,enterprise_3,USR00380,2021-05-17,2021-03-23,2021-03-23,2021-05-24,active,0,0,1,1,166.99,USD,A,10.0,20.0,24.0,2021-11-16,basic_1,3,,billing,2021-05-17 00:00:00,2021-05-18 00:00:00,legacy migration
SUB001410,AC025,PLN0045,starter_1,,2021-03-02,,,,canceled,1,1,0,1,0.0,USD,A,50.0,,12.0,2022-04-19,starter_1,4,,crm,2021-03-02 00:00:00,2021-12-17 00:00:00,
SUB001411,AC107,PLN0050,pro_2,USR00288,2022-07-16,,,,trial,0,1,0,1,0.0,USD,M,,20.0,24.0,2023-04-23,basic_1,3,,crm,2022-07-16 00:00:00,2022-09-26 00:00:00,
SUB001412,AC149,PLN0012,starter_1,,2022-08-14,,,,canceled,0,1,1,0,270.57,USD,monthly,1.0,20.0,1.0,2022-10-16,starter_1,5,SUB000623,crm,2022-08-14 00:00:00,2024-08-06 00:00:00,legacy migration
SUB001413,AC002,PLN0008,growth_2,USR00271,2021-09-02,,,,canceled,0,1,0,0,0.0,USD,A,5.0,,,2022-12-29,basic_1,0,,crm,2021-09-02 00:00:00,2023-04-22 00:00:00,legacy migration
SUB001414,AC083,PLN0053,basic_1,,2022-02-22,,,2022-03-01,canceled,0,1,1,1,264.7,USD,M,5.0,10.0,12.0,2022-04-05,basic_1,2,,crm,2022-02-22 00:00:00,2022-05-23 00:00:00,
SUB001415,AC066,PLN0022,growth_2,USR00704,2022-12-01,2024-04-30,2024-04-30,,active,0,1,1,1,0.0,USD,A,50.0,0.0,24.0,2023-05-19,starter_1,0,,crm,2022-12-01 00:00:00,2023-05-10 00:00:00,
SUB001416,AC117,PLN0012,starter_1,USR00022,2023-02-23,,,,trial,1,1,1,0,0.0,USD,monthly,5.0,0.0,24.0,2023-11-24,basic_1,1,,crm,2023-02-23 00:00:00,2023-08-06 00:00:00,
SUB001417,AC084,PLN0029,enterprise_3,,2021-03-19,,,,trial,0,0,1,0,0.0,USD,monthly,,10.0,12.0,2022-04-08,basic_1,2,,billing,2021-03-19 00:00:00,2022-12-07 00:00:00,
SUB001418,AC134,,basic_1,USR00712,2022-03-07,,,,active,0,1,1,1,106.42,USD,M,5.0,0.0,1.0,2022-05-09,basic_1,2,,billing,2022-03-07 00:00:00,2023-06-24 00:00:00,
SUB001419,AC176,PLN0013,growth_2,USR00724,2023-05-25,,,,trial,1,1,0,0,279.87,USD,M,50.0,20.0,1.0,2024-07-16,starter_1,1,SUB000548,crm,2023-05-25 00:00:00,2023-11-03 00:00:00,manual correction
SUB001420,AC141,PLN0021,pro_2,USR00611,2022-04-26,,,,active,1,0,0,1,0.0,USD,A,,,,2022-05-25,basic_1,2,,billing,2022-04-26 00:00:00,2024-02-11 00:00:00,
SUB001421,AC022,PLN0022,starter_1,USR00439,2021-09-24,,2022-09-29,2021-10-08,trial,0,1,0,1,0.0,USD,monthly,1.0,,1.0,2022-09-02,starter_1,0,,crm,2021-09-24 00:00:00,2022-04-03 00:00:00,legacy migration
SUB001422,AC144,PLN0030,basic_1,USR00413,2023-04-28,,,,canceled,1,1,0,1,0.0,USD,A,10.0,0.0,,2023-10-31,basic_1,1,,crm,2023-04-28 00:00:00,2024-04-03 00:00:00,
SUB001423,AC100,PLN0012,enterprise_3,USR00468,2022-10-17,2024-02-17,2024-02-17,2022-10-24,active,1,0,0,0,0.0,USD,M,1.0,20.0,24.0,2023-03-24,basic_1,5,,crm,2022-10-17 00:00:00,2023-11-23 00:00:00,
SUB001424,AC012,,pro_2,,2022-05-03,2022-12-23,2022-12-23,,trial,0,1,0,0,252.47,USD,A,10.0,20.0,24.0,2022-09-29,basic_1,5,,crm,2022-05-03 00:00:00,2022-08-27 00:00:00,
SUB001425,AC066,PLN0053,pro_2,USR00444,2022-07-05,,,,trial,0,1,1,0,159.36,USD,M,5.0,,12.0,2022-09-02,basic_1,1,,crm,2022-07-05 00:00:00,2023-02-03 00:00:00,manual correction
SUB001426,AC084,PLN0052,starter_1,USR00083,2021-07-31,2021-07-08,2021-07-08,,trial,0,0,1,0,231.48,USD,monthly,,10.0,24.0,2022-11-03,starter_1,1,,billing,2021-07-31 00:00:00,2023-01-31 00:00:00,
SUB001427,AC175,PLN0022,growth_2,USR00001,2022-05-10,,,,active,1,1,0,0,81.3,USD,M,50.0,20.0,12.0,2022-07-12,starter_1,5,,crm,2022-05-10 00:00:00,2022-11-16 00:00:00,manual correction
SUB001428,AC034,PLN0046,pro_2,USR00565,2022-04-30,,,,canceled,0,0,0,1,157.03,USD,A,,,1.0,2022-05-12,starter_1,4,,crm,2022-04-30 00:00:00,2023-10-22 00:00:00,
SUB001429,AC117,,pro_2,USR00751,2022-07-29,,,,trial,1,1,1,1,207.62,USD,monthly,50.0,0.0,1.0,2023-02-11,basic_1,5,,crm,2022-07-29 00:00:00,2022-11-17 00:00:00,legacy migration
SUB001430,AC018,PLN0019,pro_2,USR00263,2022-02-09,,,2022-03-11,active,0,0,0,1,122.07,USD,M,50.0,10.0,1.0,2023-02-13,basic_1,2,,crm,2022-02-09 00:00:00,2023-02-03 00:00:00,
SUB001431,AC038,PLN0044,growth_2,USR00273,2023-01-29,,,,active,0,0,1,1,209.0,USD,A,,,12.0,2024-04-04,basic_1,4,,crm,2023-01-29 00:00:00,2024-11-14 00:00:00,
SUB001432,AC004,PLN0047,pro_2,USR00884,2022-01-08,,,2022-01-22,canceled,1,1,1,0,280.9,USD,M,5.0,,,2022-07-20,starter_1,1,,crm,2022-01-08 00:00:00,2024-01-11 00:00:00,
SUB001433,AC126,PLN0030,pro_2,USR00479,2021-12-14,,,,active,0,1,1,1,156.9,USD,M,,10.0,,2022-10-19,starter_1,0,,billing,2021-12-14 00:00:00,2023-12-17 00:00:00,manual correction
SUB001434,AC052,PLN0001,basic_1,USR00894,2022-08-31,,,,trial,0,0,1,1,52.43,USD,monthly,1.0,0.0,24.0,2023-07-25,starter_1,0,,crm,2022-08-31 00:00:00,2023-01-06 00:00:00,manual correction
SUB001435,AC157,PLN0019,enterprise_3,USR00328,2021-10-29,,,,trial,1,1,0,1,0.0,USD,A,5.0,0.0,1.0,2022-11-23,starter_1,5,,billing,2021-10-29 00:00:00,2022-10-22 00:00:00,
SUB001436,AC023,PLN0002,pro_2,USR00111,2022-04-23,,,2022-05-23,active,1,1,0,0,0.0,USD,monthly,50.0,10.0,,2023-03-06,starter_1,2,,billing,2022-04-23 00:00:00,2022-11-19 00:00:00,
SUB001437,AC156,,starter_1,,2022-08-17,,,,active,1,1,1,0,58.24,USD,A,,10.0,1.0,2023-12-06,starter_1,1,,crm,2022-08-17 00:00:00,2024-06-19 00:00:00,
SUB001438,AC130,PLN0032,starter_1,USR00801,2023-03-27,,,,active,1,1,1,0,0.0,USD,M,50.0,0.0,,2024-07-02,basic_1,4,,billing,2023-03-27 00:00:00,2025-01-17 00:00:00,
SUB001439,AC019,PLN0019,basic_1,USR00719,2021-04-25,,,,canceled,1,1,1,1,0.0,USD,A,1.0,0.0,,2021-09-26,starter_1,2,,billing,2021-04-25 00:00:00,2022-02-19 00:00:00,legacy migration
SUB001440,AC098,,basic_1,USR00036,2021-02-27,,,,canceled,0,1,0,1,0.0,USD,A,10.0,10.0,1.0,2021-11-27,basic_1,3,,crm,2021-02-27 00:00:00,2021-07-26 00:00:00,manual correction
SUB001441,AC180,PLN0028,basic_1,,2022-01-15,,,,trial,0,0,0,1,0.0,USD,monthly,10.0,10.0,12.0,2022-10-14,basic_1,4,SUB000990,billing,2022-01-15 00:00:00,2023-06-12 00:00:00,legacy migration
SUB001442,AC146,PLN0019,enterprise_3,,2021-07-11,,,,trial,1,1,1,1,0.0,USD,monthly,1.0,0.0,12.0,2021-11-21,starter_1,1,,crm,2021-07-11 00:00:00,2022-02-04 00:00:00,
SUB001443,AC072,PLN0009,growth_2,USR00305,2023-03-24,,,2023-03-31,trial,0,1,0,0,0.0,USD,A,50.0,,12.0,2023-08-23,starter_1,2,,billing,2023-03-24 00:00:00,2024-03-14 00:00:00,
SUB001444,AC111,PLN0023,basic_1,USR00334,2023-04-18,,,,trial,0,1,0,1,272.72,USD,M,10.0,0.0,1.0,2024-07-06,starter_1,1,,crm,2023-04-18 00:00:00,2024-08-11 00:00:00,manual correction
SUB001445,AC111,PLN0026,pro_2,USR00067,2021-07-05,,,,trial,0,1,1,1,148.09,USD,monthly,1.0,10.0,,2021-09-11,basic_1,4,,billing,2021-07-05 00:00:00,2021-09-02 00:00:00,
SUB001446,AC002,PLN0018,pro_2,USR00245,2021-05-07,,,,trial,0,0,0,1,164.34,USD,M,5.0,10.0,12.0,2021-11-08,starter_1,3,,billing,2021-05-07 00:00:00,2022-12-02 00:00:00,
SUB001447,AC076,,enterprise_3,USR00859,2021-04-06,,,2021-04-20,trial,1,0,1,0,0.0,USD,M,,0.0,1.0,2021-07-30,basic_1,5,,crm,2021-04-06 00:00:00,2023-04-29 00:00:00,
SUB001448,AC044,PLN0032,growth_2,USR00311,2021-03-12,2021-04-22,2021-04-22,,trial,1,0,0,0,0.0,USD,M,50.0,10.0,12.0,2021-04-10,basic_1,1,,crm,2021-03-12 00:00:00,2022-09-17 00:00:00,
SUB001449,AC050,,growth_2,USR00215,2023-02-14,,2024-06-23,,canceled,0,1,0,0,171.04,USD,A,50.0,10.0,,2023-05-28,basic_1,3,,billing,2023-02-14 00:00:00,2024-01-11 00:00:00,legacy migration
SUB001450,AC079,,basic_1,USR00687,2021-05-10,,,2021-05-24,canceled,0,1,1,0,0.0,USD,M,10.0,,1.0,2022-01-14,starter_1,3,,crm,2021-05-10 00:00:00,2022-06-02 00:00:00,legacy migration
SUB001451,AC145,PLN0014,basic_1,USR00260,2023-04-22,,2024-03-20,,trial,0,1,0,1,0.0,USD,monthly,1.0,0.0,1.0,2024-06-08,basic_1,0,,billing,2023-04-22 00:00:00,2025-03-06 00:00:00,legacy migration
SUB001452,AC088,PLN0006,enterprise_3,USR00720,2022-12-20,,,2022-12-27,trial,0,1,1,0,120.76,USD,monthly,10.0,0.0,,2023-07-15,starter_1,3,,crm,2022-12-20 00:00:00,2024-07-21 00:00:00,legacy migration
SUB001453,AC108,PLN0042,basic_1,USR00716,2022-10-30,,,2022-11-29,trial,1,1,1,1,206.95,USD,A,1.0,20.0,12.0,2023-12-18,basic_1,2,,billing,2022-10-30 00:00:00,2024-01-05 00:00:00,legacy migration
SUB001454,AC024,PLN0010,starter_1,,2021-05-28,,,,canceled,0,1,0,1,70.27,USD,A,5.0,,,2021-08-15,starter_1,3,,crm,2021-05-28 00:00:00,2022-11-20 00:00:00,legacy migration
SUB001455,AC174,PLN0037,basic_1,USR00065,2022-07-28,,,,active,0,1,1,1,194.21,USD,A,5.0,,,2023-09-29,starter_1,5,,crm,2022-07-28 00:00:00,2023-12-04 00:00:00,legacy migration
SUB001456,AC036,PLN0043,starter_1,USR00719,2022-02-01,2022-04-11,2022-04-11,,active,0,1,0,1,0.0,USD,M,,20.0,1.0,2023-05-23,starter_1,2,,billing,2022-02-01 00:00:00,2024-01-14 00:00:00,manual correction
SUB001457,AC050,PLN0012,starter_1,,2022-03-04,2023-06-25,2023-06-25,,active,1,0,0,0,0.0,USD,monthly,,20.0,12.0,2022-11-27,basic_1,4,,billing,2022-03-04 00:00:00,2023-10-22 00:00:00,manual correction
SUB001458,AC105,,basic_1,USR00249,2021-03-14,,2022-09-13,,trial,0,0,0,0,18.21,USD,M,50.0,0.0,1.0,2021-05-08,starter_1,4,SUB000587,crm,2021-03-14 00:00:00,2022-05-21 00:00:00,legacy migration
SUB001459,AC047,PLN0028,starter_1,,2021-05-07,2022-04-06,2022-04-06,,active,0,1,0,1,182.19,USD,A,5.0,20.0,,2022-08-10,starter_1,1,,crm,2021-05-07 00:00:00,2021-09-22 00:00:00,
SUB001460,AC074,PLN0013,growth_2,USR00390,2022-12-14,2023-04-08,2023-04-08,2022-12-28,canceled,1,1,1,0,0.0,USD,A,10.0,0.0,1.0,2023-01-30,starter_1,1,,billing,2022-12-14 00:00:00,2023-03-20 00:00:00,manual correction
SUB001461,AC109,PLN0016,enterprise_3,USR00517,2021-01-29,,,,trial,0,0,0,0,0.0,USD,monthly,10.0,10.0,12.0,2021-07-03,starter_1,4,SUB001930,crm,2021-01-29 00:00:00,2021-10-10 00:00:00,manual correction
SUB001462,AC050,PLN0024,pro_2,USR00042,2022-10-04,,,2022-11-03,canceled,1,0,1,1,0.0,USD,A,5.0,0.0,,2023-05-10,starter_1,3,,billing,2022-10-04 00:00:00,2024-02-21 00:00:00,legacy migration
SUB001463,AC083,PLN0001,enterprise_3,USR00186,2022-10-18,,,,canceled,1,0,0,0,219.49,USD,M,1.0,10.0,1.0,2023-07-19,starter_1,4,,billing,2022-10-18 00:00:00,2023-06-10 00:00:00,legacy migration
SUB001464,AC051,,basic_1,USR00107,2021-07-26,,,2021-08-02,canceled,1,1,1,1,0.0,USD,A,1.0,10.0,12.0,2022-10-04,starter_1,5,,crm,2021-07-26 00:00:00,2022-08-29 00:00:00,manual correction
SUB001465,AC029,,starter_1,USR00580,2022-05-28,,2023-08-15,,active,0,1,1,1,50.51,USD,monthly,1.0,,12.0,2023-02-04,basic_1,3,,billing,2022-05-28 00:00:00,2024-04-29 00:00:00,
SUB001466,AC052,,enterprise_3,USR00875,2021-09-29,,,,canceled,1,1,1,0,215.43,USD,A,5.0,0.0,24.0,2021-11-01,starter_1,0,,crm,2021-09-29 00:00:00,2023-05-17 00:00:00,
SUB001467,AC030,PLN0029,starter_1,USR00807,2022-01-12,2022-04-23,2022-04-23,,trial,0,1,0,0,229.43,USD,M,,,,2023-01-16,basic_1,2,,billing,2022-01-12 00:00:00,2023-08-13 00:00:00,
SUB001468,AC071,PLN0038,starter_1,USR00432,2021-09-11,,,,active,1,1,1,1,287.76,USD,A,10.0,20.0,24.0,2022-07-03,basic_1,0,,billing,2021-09-11 00:00:00,2022-07-28 00:00:00,legacy migration
SUB001469,AC123,,basic_1,USR00209,2022-06-03,2022-06-30,2022-06-30,,active,1,0,1,0,0.0,USD,monthly,50.0,20.0,24.0,2023-01-29,basic_1,4,,crm,2022-06-03 00:00:00,2023-02-23 00:00:00,legacy migration
SUB001470,AC112,PLN0030,pro_2,USR00185,2023-02-05,,2022-12-26,,canceled,0,0,1,0,0.0,USD,A,50.0,10.0,24.0,2023-11-29,basic_1,2,,crm,2023-02-05 00:00:00,2023-10-21 00:00:00,legacy migration
SUB001471,AC072,PLN0016,growth_2,USR00327,2021-06-19,,2022-07-07,,trial,1,0,1,1,0.0,USD,M,5.0,20.0,,2022-08-10,basic_1,3,,billing,2021-06-19 00:00:00,2022-01-01 00:00:00,
SUB001472,AC172,PLN0031,enterprise_3,USR00495,2021-11-13,,,,canceled,1,1,0,0,45.15,USD,A,,10.0,24.0,2023-01-24,starter_1,3,,billing,2021-11-13 00:00:00,2021-12-05 00:00:00,
SUB001473,AC147,PLN0047,enterprise_3,,2023-03-10,,,,active,0,1,0,0,0.0,USD,monthly,10.0,20.0,24.0,2023-11-17,starter_1,0,,billing,2023-03-10 00:00:00,2023-11-16 00:00:00,
SUB001474,AC157,PLN0011,basic_1,USR00365,2022-09-05,2024-01-01,2024-01-01,,trial,1,1,1,1,164.71,USD,A,50.0,,1.0,2023-02-23,basic_1,0,,billing,2022-09-05 00:00:00,2022-10-22 00:00:00,manual correction
SUB001475,AC118,PLN0011,basic_1,,2021-05-27,,,,active,1,0,0,1,0.0,USD,M,50.0,20.0,24.0,2022-02-25,starter_1,1,,billing,2021-05-27 00:00:00,2022-03-13 00:00:00,manual correction
SUB001476,AC049,PLN0034,pro_2,USR00027,2021-01-14,,2022-07-07,,active,0,1,0,0,0.0,USD,monthly,,20.0,12.0,2021-04-06,basic_1,5,SUB002092,billing,2021-01-14 00:00:00,2021-03-19 00:00:00,manual correction
SUB001477,AC162,,growth_2,USR00033,2022-09-11,,,2022-09-25,trial,0,1,0,1,205.22,USD,monthly,5.0,10.0,24.0,2022-10-29,starter_1,2,,billing,2022-09-11 00:00:00,2024-06-13 00:00:00,
SUB001478,AC025,PLN0022,pro_2,,2021-03-14,,,,trial,1,1,1,1,159.66,USD,M,10.0,0.0,1.0,2021-04-28,basic_1,4,,crm,2021-03-14 00:00:00,2022-03-06 00:00:00,
SUB001479,AC159,,basic_1,USR00748,2022-03-03,,,,active,1,1,0,1,262.68,USD,M,50.0,20.0,12.0,2023-01-19,starter_1,2,,billing,2022-03-03 00:00:00,2022-07-07 00:00:00,
SUB001480,AC055,,growth_2,USR00714,2021-07-18,,,,canceled,1,1,0,0,0.0,USD,monthly,10.0,10.0,,2021-12-02,starter_1,1,,crm,2021-07-18 00:00:00,2021-11-12 00:00:00,
SUB001481,AC074,PLN0014,pro_2,USR00303,2022-05-09,,,,canceled,0,0,0,1,0.0,USD,monthly,,20.0,24.0,2022-07-02,starter_1,5,,billing,2022-05-09 00:00:00,2024-06-26 00:00:00,
SUB001482,AC056,PLN0045,growth_2,USR00750,2023-04-18,,2024-05-27,,canceled,0,0,0,0,0.0,USD,monthly,50.0,20.0,12.0,2024-02-22,starter_1,2,,billing,2023-04-18 00:00:00,2025-01-27 00:00:00,manual correction
SUB001483,AC148,PLN0009,basic_1,USR00495,2023-02-05,2023-11-23,2023-11-23,,active,1,1,0,1,0.0,USD,A,5.0,10.0,12.0,2024-04-01,starter_1,5,,billing,2023-02-05 00:00:00,2023-12-12 00:00:00,
SUB001484,AC073,PLN0027,basic_1,USR00158,2021-12-10,,,2021-12-17,active,0,0,0,0,56.69,USD,A,50.0,10.0,12.0,2022-12-26,starter_1,4,,billing,2021-12-10 00:00:00,2024-02-03 00:00:00,
SUB001485,AC007,,enterprise_3,USR00212,2021-07-02,,,,trial,1,1,1,0,198.4,USD,M,5.0,20.0,12.0,2021-11-30,starter_1,5,,crm,2021-07-02 00:00:00,2023-08-29 00:00:00,
SUB001486,AC103,PLN0052,growth_2,USR00652,2022-03-01,,2023-05-15,,active,0,1,1,0,56.37,USD,M,5.0,10.0,,2023-04-08,basic_1,0,,crm,2022-03-01 00:00:00,2024-05-03 00:00:00,manual correction
SUB001487,AC171,PLN0033,growth_2,USR00729,2022-12-30,,,,active,0,0,1,0,0.0,USD,monthly,10.0,10.0,1.0,2023-05-22,basic_1,5,,crm,2022-12-30 00:00:00,2024-02-12 00:00:00,
SUB001488,AC150,PLN0034,growth_2,,2021-04-14,,,,trial,1,0,0,0,231.67,USD,A,5.0,20.0,,2021-06-10,starter_1,4,,billing,2021-04-14 00:00:00,2022-11-26 00:00:00,manual correction
SUB001489,AC081,PLN0001,basic_1,,2021-12-26,2022-08-01,2022-08-01,,canceled,0,1,0,1,0.0,USD,monthly,5.0,10.0,24.0,2022-02-22,basic_1,1,,billing,2021-12-26 00:00:00,2023-04-13 00:00:00,
SUB001490,AC114,PLN0055,pro_2,USR00289,2022-04-18,2022-07-31,2022-07-31,2022-04-25,trial,0,0,1,1,0.0,USD,M,,20.0,12.0,2022-06-08,starter_1,4,,crm,2022-04-18 00:00:00,2022-09-24 00:00:00,
SUB001491,AC062,,pro_2,,2021-10-19,,,2021-10-26,active,0,1,0,0,141.56,USD,monthly,5.0,20.0,24.0,2022-09-05,basic_1,4,,crm,2021-10-19 00:00:00,2022-07-05 00:00:00,manual correction
SUB001492,AC023,,growth_2,USR00142,2021-09-15,,,2021-10-15,canceled,1,0,1,1,0.0,USD,M,10.0,20.0,24.0,2022-05-21,starter_1,0,,crm,2021-09-15 00:00:00,2022-12-25 00:00:00,
SUB001493,AC021,,pro_2,USR00360,2021-06-09,,,,canceled,0,0,0,0,0.0,USD,M,50.0,0.0,1.0,2022-09-23,starter_1,3,,crm,2021-06-09 00:00:00,2023-01-05 00:00:00,
SUB001494,AC173,PLN0042,growth_2,USR00227,2021-03-20,,,,active,0,1,0,0,0.0,USD,monthly,50.0,0.0,,2021-09-01,basic_1,0,,crm,2021-03-20 00:00:00,2022-09-02 00:00:00,manual correction
SUB001495,AC069,PLN0017,basic_1,USR00334,2022-08-20,,,2022-09-19,active,1,1,0,1,82.09,USD,A,5.0,0.0,1.0,2023-11-24,basic_1,3,,crm,2022-08-20 00:00:00,2023-10-18 00:00:00,manual correction
SUB001496,AC050,PLN0014,growth_2,USR00609,2021-09-26,2022-08-17,2022-08-17,,canceled,1,0,0,0,94.09,USD,M,1.0,10.0,12.0,2022-08-15,basic_1,0,,crm,2021-09-26 00:00:00,2021-10-24 00:00:00,
SUB001497,AC140,PLN0054,enterprise_3,USR00307,2023-06-10,,,2023-07-10,active,1,0,1,1,153.05,USD,M,5.0,10.0,1.0,2023-09-08,basic_1,3,,billing,2023-06-10 00:00:00,2024-09-15 00:00:00,manual correction
SUB001498,AC059,PLN0041,enterprise_3,USR00259,2023-04-28,,,,trial,1,1,1,0,0.0,USD,monthly,5.0,,,2023-09-04,starter_1,4,,crm,2023-04-28 00:00:00,2024-06-09 00:00:00,
SUB001499,AC020,PLN0034,basic_1,USR00831,2021-08-09,,,,canceled,1,1,0,1,102.82,USD,A,1.0,,24.0,2022-02-09,basic_1,4,,crm,2021-08-09 00:00:00,2022-07-04 00:00:00,manual correction
SUB001500,AC015,PLN0015,starter_1,USR00290,2021-02-22,,,,trial,1,0,0,1,22.23,USD,monthly,1.0,20.0,24.0,2021-03-31,basic_1,1,,crm,2021-02-22 00:00:00,2021-05-02 00:00:00,legacy migration
SUB001501,AC165,PLN0029,enterprise_3,USR00718,2022-05-13,,,,canceled,0,0,0,0,0.0,USD,A,50.0,10.0,24.0,2023-05-21,starter_1,2,,billing,2022-05-13 00:00:00,2022-07-08 00:00:00,manual correction
SUB001502,AC148,PLN0006,growth_2,USR00219,2022-03-30,2022-04-06,2022-04-06,,canceled,0,1,0,0,158.03,USD,M,,,12.0,2022-12-17,starter_1,4,SUB001399,billing,2022-03-30 00:00:00,2022-10-25 00:00:00,manual correction
SUB001503,AC055,PLN0050,enterprise_3,USR00022,2022-04-11,,,,canceled,1,0,0,0,210.49,USD,A,1.0,20.0,1.0,2023-03-09,starter_1,5,,billing,2022-04-11 00:00:00,2022-05-19 00:00:00,legacy migration
SUB001504,AC084,PLN0039,pro_2,USR00605,2023-02-28,2023-12-28,2023-12-28,,trial,0,1,1,1,91.16,USD,M,10.0,,,2024-01-24,basic_1,4,,crm,2023-02-28 00:00:00,2024-12-07 00:00:00,
SUB001505,AC026,PLN0052,growth_2,USR00725,2021-12-23,,,,active,0,1,0,0,0.0,USD,A,5.0,20.0,,2023-03-10,starter_1,1,SUB001279,billing,2021-12-23 00:00:00,2022-08-31 00:00:00,
SUB001506,AC083,PLN0018,growth_2,USR00859,2022-09-07,,,2022-09-21,trial,0,1,1,1,38.55,USD,M,50.0,0.0,,2023-10-03,basic_1,4,,crm,2022-09-07 00:00:00,2023-04-22 00:00:00,legacy migration
SUB001507,AC067,PLN0047,pro_2,USR00137,2021-09-16,2023-03-03,2023-03-03,,trial,1,0,0,1,292.11,USD,A,10.0,0.0,24.0,2021-10-29,starter_1,4,,billing,2021-09-16 00:00:00,2023-11-13 00:00:00,
SUB001508,AC073,PLN0047,pro_2,,2023-04-30,,,2023-05-07,active,1,1,0,0,233.47,USD,M,10.0,10.0,1.0,2023-06-06,basic_1,2,,crm,2023-04-30 00:00:00,2025-01-31 00:00:00,
SUB001509,AC140,PLN0019,basic_1,USR00691,2023-01-02,,,,active,0,1,0,0,89.75,USD,M,5.0,10.0,,2024-03-07,starter_1,4,,crm,2023-01-02 00:00:00,2023-01-12 00:00:00,legacy migration
SUB001510,AC047,PLN0015,pro_2,USR00005,2021-12-11,,,,active,0,0,0,0,48.55,USD,A,5.0,0.0,,2022-06-12,starter_1,2,,crm,2021-12-11 00:00:00,2022-04-06 00:00:00,
SUB001511,AC114,PLN0008,basic_1,USR00821,2022-03-17,,,,canceled,1,1,1,0,299.05,USD,monthly,,0.0,1.0,2022-07-06,starter_1,4,,billing,2022-03-17 00:00:00,2022-08-08 00:00:00,
SUB001512,AC180,PLN0003,pro_2,USR00362,2021-04-23,,,,canceled,1,1,0,0,0.0,USD,M,10.0,20.0,,2022-07-07,basic_1,3,,crm,2021-04-23 00:00:00,2023-06-12 00:00:00,
SUB001513,AC174,PLN0051,basic_1,USR00766,2021-12-28,2023-01-31,2023-01-31,2022-01-04,canceled,1,1,0,0,0.0,USD,monthly,1.0,,1.0,2022-02-25,basic_1,3,,billing,2021-12-28 00:00:00,2022-02-25 00:00:00,
SUB001514,AC075,PLN0047,starter_1,USR00393,2022-03-26,2022-10-22,2022-10-22,2022-04-02,active,0,0,1,0,172.36,USD,monthly,5.0,20.0,1.0,2022-05-11,basic_1,1,,crm,2022-03-26 00:00:00,2022-10-04 00:00:00,
SUB001515,AC075,PLN0043,growth_2,USR00546,2021-11-24,,,,canceled,1,0,1,1,63.49,USD,M,1.0,20.0,1.0,2021-12-25,basic_1,2,,crm,2021-11-24 00:00:00,2023-05-15 00:00:00,
SUB001516,AC092,PLN0013,growth_2,,2023-02-25,2023-10-15,2023-10-15,,active,1,1,1,0,0.0,USD,monthly,,10.0,1.0,2023-03-13,basic_1,5,,crm,2023-02-25 00:00:00,2023-12-16 00:00:00,
SUB001517,AC167,,pro_2,USR00450,2023-01-22,,,2023-02-05,trial,0,1,0,1,0.0,USD,A,5.0,10.0,24.0,2023-10-11,basic_1,2,,crm,2023-01-22 00:00:00,2024-10-04 00:00:00,legacy migration
SUB001518,AC001,PLN0049,growth_2,USR00379,2021-05-29,,,2021-06-28,trial,0,1,1,0,0.0,USD,monthly,5.0,0.0,,2022-09-25,basic_1,2,,crm,2021-05-29 00:00:00,2022-12-18 00:00:00,
SUB001519,AC055,PLN0045,starter_1,USR00529,2021-05-12,,,,trial,0,1,1,0,68.89,USD,A,,20.0,1.0,2022-01-20,basic_1,5,,billing,2021-05-12 00:00:00,2022-09-05 00:00:00,
SUB001520,AC086,,pro_2,USR00676,2022-10-09,2024-01-25,2024-01-25,2022-10-16,active,1,0,1,0,0.0,USD,A,1.0,0.0,,2023-06-20,basic_1,0,,crm,2022-10-09 00:00:00,2024-05-07 00:00:00,legacy migration
SUB001521,AC013,PLN0022,basic_1,,2022-01-23,,,,trial,0,0,0,1,0.0,USD,M,10.0,,,2022-03-17,starter_1,3,,crm,2022-01-23 00:00:00,2024-02-21 00:00:00,
SUB001522,AC026,PLN0039,growth_2,USR00429,2022-11-01,,,2022-11-15,active,1,0,1,0,105.51,USD,monthly,5.0,,12.0,2023-12-29,starter_1,3,,billing,2022-11-01 00:00:00,2023-11-05 00:00:00,legacy migration
SUB001523,AC063,PLN0026,growth_2,,2021-12-01,,,2021-12-31,canceled,1,1,1,0,0.0,USD,M,1.0,10.0,24.0,2023-01-25,starter_1,1,,billing,2021-12-01 00:00:00,2023-06-01 00:00:00,
SUB001524,AC055,PLN0015,starter_1,USR00824,2022-09-26,,,,active,1,1,1,1,0.0,USD,M,50.0,20.0,,2023-03-04,basic_1,0,SUB001795,billing,2022-09-26 00:00:00,2024-11-04 00:00:00,
SUB001525,AC104,PLN0026,growth_2,USR00457,2021-04-04,,,,trial,0,1,1,1,0.0,USD,A,50.0,,,2021-04-16,starter_1,1,,billing,2021-04-04 00:00:00,2022-10-16 00:00:00,legacy migration
